# CurlyM omega_m logL logPrior
-3.350422382908208707e+00 1.735552561924643911e+00 -2.435386276968786206e+02 0.000000000000000000e+00
-2.258058740157066424e+00 1.379522683503205949e-01 -6.354552259166296153e+02 0.000000000000000000e+00
-3.066738298649287930e+00 1.421351103392529402e-01 -9.913872783278404199e+01 0.000000000000000000e+00
-2.523171690988065041e+00 1.649809088381151367e+00 -7.135496179576770714e+01 0.000000000000000000e+00
-3.286634025158365890e+00 1.387182040501586888e+00 -1.562266370745107338e+02 0.000000000000000000e+00
-2.374515744232707171e+00 1.566632407330133203e+00 -1.245605252586954919e+02 0.000000000000000000e+00
-2.603762479612495628e+00 1.607681821409335798e+00 -5.712673130346652073e+01 0.000000000000000000e+00
-3.279622461888468621e+00 4.966414607595691644e-01 -6.263909836395671249e+01 0.000000000000000000e+00
-2.283130842290907125e+00 1.508716689486804485e+00 -1.728478012535291555e+02 0.000000000000000000e+00
-2.687835172709469589e+00 1.478109246083083361e+00 -4.912197203252653566e+01 0.000000000000000000e+00
-2.133402055586204771e+00 1.709931603213869167e+00 -2.316104117167677146e+02 0.000000000000000000e+00
-3.106510552307176098e+00 1.907830841895462592e-01 -8.011938641614992207e+01 0.000000000000000000e+00
-2.247677487429656118e+00 1.106459310860778755e+00 -2.576449327781527927e+02 0.000000000000000000e+00
-2.895552451948772088e+00 8.100532803005454641e-01 -4.801178519477780782e+01 0.000000000000000000e+00
-2.766575073359057946e+00 1.520545370311689126e+00 -4.393865906785423903e+01 0.000000000000000000e+00
-2.899440699331234050e+00 4.995780348812993710e-01 -7.330373225275130267e+01 0.000000000000000000e+00
-3.103386033929346866e+00 9.874841443006885378e-01 -5.677148866852896703e+01 0.000000000000000000e+00
-2.240841224837330614e+00 6.786911286791718068e-01 -3.744497143254400839e+02 0.000000000000000000e+00
-3.160197309988121539e+00 4.867260641780121189e-01 -5.027521334828310984e+01 0.000000000000000000e+00
-3.168216615966188865e+00 1.157067292806300163e+00 -8.416006623533107245e+01 0.000000000000000000e+00
-2.127521062211883418e+00 5.373941663465008345e-01 -5.331826651978238942e+02 0.000000000000000000e+00
-2.163167964317294079e+00 2.754158099766003676e-01 -6.391964038703659980e+02 0.000000000000000000e+00
-2.486247116467631635e+00 1.099490015672832222e+00 -1.289740715518912850e+02 0.000000000000000000e+00
-2.705176148406776004e+00 1.483435458007871022e+00 -4.732990175227596552e+01 0.000000000000000000e+00
-2.149262768211954722e+00 1.386552102193005398e+00 -2.713403671358944393e+02 0.000000000000000000e+00
-3.026126703792866746e+00 1.549847947341403298e+00 -7.654827766390465627e+01 0.000000000000000000e+00
-3.316953721992053961e+00 1.075724724376606378e+00 -1.285821994225884453e+02 0.000000000000000000e+00
-2.582366633490134511e+00 8.665503735332906743e-01 -1.211851038876569646e+02 0.000000000000000000e+00
-3.260725672863324487e+00 7.927781125135850981e-01 -7.818350412104001634e+01 0.000000000000000000e+00
-3.334972652574553553e+00 1.036074898090634910e+00 -1.310318968867545948e+02 0.000000000000000000e+00
-2.825511615926195486e+00 1.883176205183494378e+00 -5.607843936263439133e+01 0.000000000000000000e+00
-2.621262699007511188e+00 8.803354259744327059e-01 -1.045413442530248176e+02 0.000000000000000000e+00
-2.300201873635766781e+00 1.425594406719098650e+00 -1.745072659664856474e+02 0.000000000000000000e+00
-3.325153015591893357e+00 9.830415794837381593e-01 -1.200902152362611162e+02 0.000000000000000000e+00
-2.087472135963067910e+00 1.932100979913225824e+00 -2.313453044986924283e+02 0.000000000000000000e+00
-2.009860607536156252e+00 1.020566700536942095e+00 -4.695422617373261573e+02 0.000000000000000000e+00
-3.132399716439726589e+00 1.238708645604816416e+00 -8.088904167542548862e+01 0.000000000000000000e+00
-3.369785362777861337e+00 1.944081648948924768e+00 -2.904176540750983690e+02 0.000000000000000000e+00
-2.586918157145841501e+00 9.802165314139575925e-01 -1.044433435775621604e+02 0.000000000000000000e+00
-2.736551405362757539e+00 1.197847362030847407e+00 -5.100465035621579801e+01 0.000000000000000000e+00
-3.169707954313027098e+00 1.843748650605409933e+00 -1.578857823800673543e+02 0.000000000000000000e+00
-2.075653771096175326e+00 4.342621684800460069e-01 -6.393854847736965894e+02 0.000000000000000000e+00
-2.529926450351657863e+00 1.104777159560895283e+00 -1.108781148386158861e+02 0.000000000000000000e+00
-2.047097772133703586e+00 9.173909797759265405e-01 -4.665151255800534500e+02 0.000000000000000000e+00
-3.449597698172814475e+00 9.024966395730242841e-01 -1.645354875567417423e+02 0.000000000000000000e+00
-2.633953686529444838e+00 1.163070716605620225e+00 -7.279481265733866735e+01 0.000000000000000000e+00
-3.432451831825185984e+00 7.872937452225168276e-01 -1.384642012497320138e+02 0.000000000000000000e+00
-2.557572901220829920e+00 4.411512541501045326e-01 -2.269916228956673194e+02 0.000000000000000000e+00
-2.039187906651042770e+00 4.722769310176666013e-01 -6.590222017432928396e+02 0.000000000000000000e+00
-2.002976440807255010e+00 8.817036919554330776e-01 -5.207844790116794229e+02 0.000000000000000000e+00
-2.578395712523501526e+00 1.489000985515772868e+00 -6.651015222971804519e+01 0.000000000000000000e+00
-2.141935950292987556e+00 1.199341786502516216e+00 -3.129709102614448852e+02 0.000000000000000000e+00
-3.407092184376353750e+00 1.609311090920031440e-01 -7.492746266934602772e+01 0.000000000000000000e+00
-2.853876847079314327e+00 5.462241528841142724e-02 -2.140492689234319528e+02 0.000000000000000000e+00
-2.798000678658968177e+00 9.136987805610223834e-01 -5.537348741533428864e+01 0.000000000000000000e+00
-3.304792635087989261e+00 1.123398909689968250e-02 -9.121512419573193142e+01 0.000000000000000000e+00
-2.522080334806596547e+00 1.399279712638255013e+00 -8.642634760665163185e+01 0.000000000000000000e+00
-2.944288703195383494e+00 9.960320996093617874e-01 -4.203634835904373546e+01 0.000000000000000000e+00
-3.271573380479936066e+00 1.103064706712470811e+00 -1.136684047222344986e+02 0.000000000000000000e+00
-2.033783313627779865e+00 1.825455854125075827e+00 -2.806464943374437553e+02 0.000000000000000000e+00
-2.576117851682071080e+00 1.031396483460528035e+00 -1.023539459517711805e+02 0.000000000000000000e+00
-3.013313489786912047e+00 2.183175723320734951e-02 -1.575507706443344205e+02 0.000000000000000000e+00
-3.439114912075559083e+00 1.611218572801066617e+00 -2.816708828833975531e+02 0.000000000000000000e+00
-2.325076561349900484e+00 3.614593807567351713e-01 -4.307814074392251769e+02 0.000000000000000000e+00
-2.751135493101305673e+00 1.558575382137569632e+00 -4.436869660046313157e+01 0.000000000000000000e+00
-2.462826499675635272e+00 1.095586195575120492e+00 -1.396903447232453459e+02 0.000000000000000000e+00
-2.112023332872883685e+00 1.331693297088834660e+00 -3.080598960486818783e+02 0.000000000000000000e+00
-2.264290088861633077e+00 1.706960599817553215e+00 -1.598394330428696435e+02 0.000000000000000000e+00
-3.263563050776365326e+00 1.697426991064017843e+00 -1.868252148865296647e+02 0.000000000000000000e+00
-2.299843549335628623e+00 1.403339676476133668e+00 -1.776148618338087601e+02 0.000000000000000000e+00
-2.514746968217797640e+00 1.367381146704056638e+00 -9.109674540480654059e+01 0.000000000000000000e+00
-2.276290439969328006e+00 7.148115809482029626e-01 -3.345792960939888303e+02 0.000000000000000000e+00
-2.884565090272424914e+00 1.596218216462597317e+00 -5.205526589788505731e+01 0.000000000000000000e+00
-3.002898095017394020e+00 1.661282841025152113e+00 -7.862776006776036297e+01 0.000000000000000000e+00
-2.858530239063897138e+00 1.676430370004477366e+00 -5.201520614496326544e+01 0.000000000000000000e+00
-3.321218798756543578e+00 1.487250716882053014e+00 -1.881307834530725529e+02 0.000000000000000000e+00
-3.329483659540317664e+00 6.970352399430134183e-01 -8.891514506828639242e+01 0.000000000000000000e+00
-2.902025269199759894e+00 1.549308860477040195e+00 -5.238662949300807981e+01 0.000000000000000000e+00
-2.953395551734940838e+00 1.020391155752094381e+00 -4.236051742421100386e+01 0.000000000000000000e+00
-2.489730484532467703e+00 4.952740023988127516e-01 -2.520395315560801919e+02 0.000000000000000000e+00
-2.388845183563375496e+00 1.910050967148448353e-01 -4.680179914771106837e+02 0.000000000000000000e+00
-2.326039652207473551e+00 1.815891894496007630e+00 -1.227709965602940656e+02 0.000000000000000000e+00
-3.337453860945097439e+00 5.763413979122808950e-01 -8.003366032895206672e+01 0.000000000000000000e+00
-3.165359717385976879e+00 2.889718500339721885e-02 -1.084692557700991529e+02 0.000000000000000000e+00
-3.245239232711267796e+00 3.892765052432936024e-01 -5.637385257781962622e+01 0.000000000000000000e+00
-2.411025050979690665e+00 9.199455213280534061e-01 -1.944128575883495955e+02 0.000000000000000000e+00
-3.276925020923923793e+00 1.703977118603658081e+00 -1.950367181453688374e+02 0.000000000000000000e+00
-2.382686022592814368e+00 1.605086800139820635e+00 -1.178956182180110659e+02 0.000000000000000000e+00
-2.232496677831403709e+00 1.552242358481651596e+00 -1.944331117790597716e+02 0.000000000000000000e+00
-2.643999026482886539e+00 1.318659708744064130e+00 -6.118603592044120631e+01 0.000000000000000000e+00
-3.114599034746132755e+00 1.666206406419256325e+00 -1.148254973590788950e+02 0.000000000000000000e+00
-3.237681613388145863e+00 1.609092287409002120e+00 -1.617232682307348739e+02 0.000000000000000000e+00
-3.007766142217672467e+00 1.551912446971567050e+00 -7.212232214153607401e+01 0.000000000000000000e+00
-2.190913797079963921e+00 1.785815038853850290e+00 -1.888763270590793013e+02 0.000000000000000000e+00
-2.067677210010038458e+00 5.919034728005621027e-01 -5.693056228042769362e+02 0.000000000000000000e+00
-2.960136260254628393e+00 1.149028020416810403e+00 -4.488390711797864441e+01 0.000000000000000000e+00
-2.391443267507172177e+00 6.283034257470849759e-01 -2.766682963885558593e+02 0.000000000000000000e+00
-3.171657476299241996e+00 2.900023842636602345e-02 -1.070462336282008380e+02 0.000000000000000000e+00
-2.260510989770845747e+00 1.151175807482940350e+00 -2.405798833717761340e+02 0.000000000000000000e+00
-2.689394688415727153e+00 1.492635920918365944e+00 -4.867986230575002793e+01 0.000000000000000000e+00
-2.005367042653013687e+00 1.198035171925617037e+00 -4.247065317064116812e+02 0.000000000000000000e+00
-3.256212949387317312e+00 1.357069815785445277e+00 -1.382301804461071981e+02 0.000000000000000000e+00
-3.386047015875456534e+00 1.083214725794972022e+00 -1.613184458781450985e+02 0.000000000000000000e+00
-3.431479943617232298e+00 1.447581031003761343e+00 -2.474373749183832274e+02 0.000000000000000000e+00
-2.168751894529191038e+00 6.766311205297290687e-01 -4.371527611788825425e+02 0.000000000000000000e+00
-3.152488662531538921e+00 2.081217781324435911e-01 -7.061623656638573721e+01 0.000000000000000000e+00
-2.862096736105878225e+00 1.728932019789780172e+00 -5.456395003919983111e+01 0.000000000000000000e+00
-2.124143951812259346e+00 1.473971712122269739e+00 -2.734460349726592199e+02 0.000000000000000000e+00
-2.590070267752516919e+00 1.796272133291598738e-01 -3.117671295505838316e+02 0.000000000000000000e+00
-2.475118484327734958e+00 1.830610377838830516e+00 -7.463996943884990287e+01 0.000000000000000000e+00
-2.656572459053675228e+00 1.354643604486107100e-01 -2.891679077862594909e+02 0.000000000000000000e+00
-2.942994895484938755e+00 1.955581221354223964e-01 -1.206833220429519997e+02 0.000000000000000000e+00
-2.385226761297249976e+00 6.582602223157771881e-01 -2.721823953319852194e+02 0.000000000000000000e+00
-3.429013023985388653e+00 1.160997809552506865e+00 -1.965184806439660576e+02 0.000000000000000000e+00
-2.211199013222898024e+00 1.990573309756428877e+00 -1.579611574143620487e+02 0.000000000000000000e+00
-2.982915247478888254e+00 4.780731832919158930e-01 -6.035222848041006927e+01 0.000000000000000000e+00
-3.101356857747727958e+00 8.127273143904493180e-01 -4.911426169638755113e+01 0.000000000000000000e+00
-2.800494480623659577e+00 1.276015584228573641e-01 -2.069259135727916998e+02 0.000000000000000000e+00
-3.235149543962064111e+00 7.046894740440484695e-01 -6.549714049181753239e+01 0.000000000000000000e+00
-2.966425833460652584e+00 9.221135499774024691e-01 -4.230201895622430897e+01 0.000000000000000000e+00
-2.088614732203200486e+00 1.110091769044859511e+00 -3.755627170950307914e+02 0.000000000000000000e+00
-2.148668662166068444e+00 3.795656406940521865e-01 -5.914130610918520006e+02 0.000000000000000000e+00
-2.082255980141151763e+00 7.798822309761557214e-01 -4.796653799194389194e+02 0.000000000000000000e+00
-2.807898567521029509e+00 1.677341349208754551e+00 -4.738181878706188144e+01 0.000000000000000000e+00
-3.467850349698585521e+00 1.928253085063239114e+00 -3.615193427888123665e+02 0.000000000000000000e+00
-2.216522981809172066e+00 4.489967738441285050e-01 -4.877719205568764096e+02 0.000000000000000000e+00
-3.488218391788168837e+00 3.974984670391717989e-01 -1.069376744169227038e+02 0.000000000000000000e+00
-3.082310403969043655e+00 7.561428907882863371e-01 -4.614391605138944641e+01 0.000000000000000000e+00
-2.783995797898882074e+00 7.942700861203380036e-01 -6.701415437085790927e+01 0.000000000000000000e+00
-2.182821654084813545e+00 8.671727786211651523e-01 -3.633463526821965388e+02 0.000000000000000000e+00
-2.042061663156168994e+00 1.506788077088286215e+00 -3.271022713911074788e+02 0.000000000000000000e+00
-2.847527841392791803e+00 1.581904663797919719e+00 -4.771079914673085653e+01 0.000000000000000000e+00
-3.028383991230555239e+00 1.447675712196415221e+00 -6.988470122969627596e+01 0.000000000000000000e+00
-3.307350208473772479e+00 8.092544512815326163e-01 -9.348934530721163583e+01 0.000000000000000000e+00
-3.288954221401267031e+00 7.097099768377375106e-01 -7.859885182734171849e+01 0.000000000000000000e+00
-2.411910736646738940e+00 4.345722787338214821e-01 -3.279275832474910430e+02 0.000000000000000000e+00
-2.179098222348853753e+00 1.061173984657557634e+00 -3.160174061934928318e+02 0.000000000000000000e+00
-3.200549997669670965e+00 8.147262051073156375e-02 -8.754458087686063550e+01 0.000000000000000000e+00
-2.483662068712773063e+00 7.584108348549902789e-01 -1.870226568641830625e+02 0.000000000000000000e+00
-2.584455577441022278e+00 4.162390839499306994e-01 -2.189782944061616377e+02 0.000000000000000000e+00
-2.372631266359660707e+00 1.587632125024044161e+00 -1.234069452637310462e+02 0.000000000000000000e+00
-2.017494443122051617e+00 9.554610763914674898e-01 -4.823314042622976672e+02 0.000000000000000000e+00
-2.275491162586952054e+00 1.430447048748271444e+00 -1.869921486880434998e+02 0.000000000000000000e+00
-2.185235938015206880e+00 9.472777705505530665e-01 -3.394680563795045032e+02 0.000000000000000000e+00
-2.015658588342831514e+00 1.593551081999723174e+00 -3.314405194238739796e+02 0.000000000000000000e+00
-2.600631031973759555e+00 1.499604664235283935e-01 -3.200975172016817396e+02 0.000000000000000000e+00
-3.104587230385252639e+00 1.068754360403559422e+00 -6.168212162963494194e+01 0.000000000000000000e+00
-2.014400745475953158e+00 5.265038648236994856e-01 -6.581695631543536820e+02 0.000000000000000000e+00
-3.380848061194221987e+00 4.141429393102905032e-02 -8.217932243241648393e+01 0.000000000000000000e+00
-2.213265383128027786e+00 1.395132055953634542e-01 -6.834306765855260437e+02 0.000000000000000000e+00
-3.333655726431687505e+00 1.361773446071858462e+00 -1.762909234970250907e+02 0.000000000000000000e+00
-3.412322543754830573e+00 1.480249677490180993e+00 -2.408097742806824044e+02 0.000000000000000000e+00
-2.830518402547094414e+00 1.166079648253099510e+00 -4.308457083369517449e+01 0.000000000000000000e+00
-2.042370711714642795e+00 1.547512752405075576e+00 -3.194242919232087843e+02 0.000000000000000000e+00
-3.217709427732019289e+00 7.306027583367642464e-01 -6.355158932295694996e+01 0.000000000000000000e+00
-2.666209383228638430e+00 3.206402391142252339e-01 -2.041031863845493035e+02 0.000000000000000000e+00
-2.018259563620225627e+00 7.731687208970454694e-01 -5.448682310734664043e+02 0.000000000000000000e+00
-2.627721306091839626e+00 1.965803460841506478e+00 -4.975295368537758378e+01 0.000000000000000000e+00
-3.183743850553767185e+00 2.231657883028868028e-01 -6.567817877740503718e+01 0.000000000000000000e+00
-2.503424104553380936e+00 1.788805366410755882e-01 -3.775061077090196022e+02 0.000000000000000000e+00
-2.578831004946459338e+00 1.402087298032892893e+00 -7.096312587204002398e+01 0.000000000000000000e+00
-2.122994990323634923e+00 1.599460913131611095e+00 -2.540832374231944186e+02 0.000000000000000000e+00
-2.245705092573751394e+00 1.706431994852109391e+00 -1.690742303423060946e+02 0.000000000000000000e+00
-2.678817616169892002e+00 1.370988987233485279e+00 -5.309781801684021474e+01 0.000000000000000000e+00
-2.670968257397206003e+00 1.878117428282323420e+00 -4.776738210753301672e+01 0.000000000000000000e+00
-2.539039009740370112e+00 1.426222526079569564e+00 -7.971058156709676723e+01 0.000000000000000000e+00
-2.246316412574447252e+00 5.822266645657350193e-01 -4.043228842715153633e+02 0.000000000000000000e+00
-2.624864136752490751e+00 1.963162496902919774e+00 -4.990330766220535708e+01 0.000000000000000000e+00
-2.711275702472119686e+00 1.879668101681145398e+00 -4.754201453143236478e+01 0.000000000000000000e+00
-2.449773147528152339e+00 1.793113763970030750e+00 -8.289671743329478204e+01 0.000000000000000000e+00
-2.849466953180217477e+00 1.437095523143561371e+00 -4.427555587930930159e+01 0.000000000000000000e+00
-3.223161169162604534e+00 1.271313211681794897e-01 -7.586855852659434163e+01 0.000000000000000000e+00
-2.465879064829407774e+00 1.534782783762158820e+00 -9.399230606418373668e+01 0.000000000000000000e+00
-2.722862551424957367e+00 3.855807951145601709e-01 -1.558001991911064579e+02 0.000000000000000000e+00
-3.341180725233452886e+00 5.315019043754974915e-01 -7.736055871370510317e+01 0.000000000000000000e+00
-3.321487813570118242e+00 8.588329508512071442e-01 -1.037088585431735623e+02 0.000000000000000000e+00
-3.394073115260405782e+00 1.845891803816646748e+00 -2.910840142452672126e+02 0.000000000000000000e+00
-2.994432936695547109e+00 8.997881141485285506e-01 -4.288623755582407426e+01 0.000000000000000000e+00
-3.023778675902530022e+00 3.048223123656187417e-01 -7.549842191533002733e+01 0.000000000000000000e+00
-2.140966264207733172e+00 1.695111432861490908e+00 -2.289582664699214547e+02 0.000000000000000000e+00
-3.091804898211369057e+00 1.306055248452676620e+00 -7.529729211142588952e+01 0.000000000000000000e+00
-3.111285728602747991e+00 3.397207811314879589e-01 -5.906175073736924475e+01 0.000000000000000000e+00
-2.398982735538069289e+00 4.431214162924113631e-01 -3.343801928288476120e+02 0.000000000000000000e+00
-3.429006480227309250e+00 7.027612810512794406e-01 -1.248225271741312099e+02 0.000000000000000000e+00
-2.337819474411338749e+00 6.333145096845521627e-01 -3.134572553310218268e+02 0.000000000000000000e+00
-2.292635359261666839e+00 1.149333299798836749e-01 -6.170410990497074408e+02 0.000000000000000000e+00
-2.967712546271816798e+00 1.889261333333045911e+00 -8.579268660184155237e+01 0.000000000000000000e+00
-3.192812551406555510e+00 1.298370638004574973e+00 -1.059671885590223326e+02 0.000000000000000000e+00
-2.810186455599846145e+00 1.857314892238110415e+00 -5.320550437155055334e+01 0.000000000000000000e+00
-2.781586285213766718e+00 2.255411758708037728e-01 -1.774555113200103449e+02 0.000000000000000000e+00
-3.382766795602176302e+00 1.462991500109795506e+00 -2.196349433708936658e+02 0.000000000000000000e+00
-2.161845515565428144e+00 1.144654673061074268e+00 -3.099992923126069968e+02 0.000000000000000000e+00
-3.358553062367414022e+00 8.571804770786569661e-01 -1.173221172305023288e+02 0.000000000000000000e+00
-2.887158321183121323e+00 8.836568822237692578e-01 -4.581252692517185920e+01 0.000000000000000000e+00
-2.070555873293867144e+00 1.943879426108190644e+00 -2.403917573310621378e+02 0.000000000000000000e+00
-2.983938496513418581e+00 1.051980674190762022e+00 -4.441748343800363585e+01 0.000000000000000000e+00
-2.714869287153603317e+00 1.781429095969141230e+00 -4.633703248654469320e+01 0.000000000000000000e+00
-2.539869760277766897e+00 1.816212948691418250e+00 -6.174084016021199517e+01 0.000000000000000000e+00
-2.979603695384589024e+00 1.415393896391819784e+00 -5.796096680074847285e+01 0.000000000000000000e+00
-2.686346764118306751e+00 1.807185077802343942e+00 -4.697798902382805153e+01 0.000000000000000000e+00
-3.348922041146576323e+00 2.742206625040537471e-01 -6.710372319728676871e+01 0.000000000000000000e+00
-3.090696077815584975e+00 1.533929757632683799e-01 -9.094023955253982194e+01 0.000000000000000000e+00
-2.895199129303234198e+00 1.149255583394022118e+00 -4.194466891854781210e+01 0.000000000000000000e+00
-3.235871544707630054e+00 1.508270711480125481e+00 -1.480152712783837501e+02 0.000000000000000000e+00
-2.212006033582135878e+00 9.525997510483108499e-02 -7.230019643124045388e+02 0.000000000000000000e+00
-2.390899764096320546e+00 1.040813447998370611e+00 -1.835890614185848904e+02 0.000000000000000000e+00
-3.096564701184196799e+00 1.275587404444981532e+00 -7.419720767563205754e+01 0.000000000000000000e+00
-2.438550251628547549e+00 9.997924802099303898e-01 -1.655962834455056338e+02 0.000000000000000000e+00
-2.622515209359589594e+00 7.049876673261336046e-01 -1.305618273095039967e+02 0.000000000000000000e+00
-2.711054007681131583e+00 1.037334069830969874e+00 -6.375011345176863387e+01 0.000000000000000000e+00
-3.357199566025680149e+00 4.110213850706311289e-01 -7.286171647111538618e+01 0.000000000000000000e+00
-2.064349738960319147e+00 1.245892083543633788e+00 -3.631300198866808842e+02 0.000000000000000000e+00
-3.063936593580237844e+00 1.911615323133739386e+00 -1.196430787207524418e+02 0.000000000000000000e+00
-3.063421851915191674e+00 1.340384400952060684e+00 -7.073335622929340616e+01 0.000000000000000000e+00
-3.042765693603723065e+00 2.986489743548217390e-01 -7.297653532185370295e+01 0.000000000000000000e+00
-3.218642436047990607e+00 1.716338852289923222e+00 -1.660668417509448886e+02 0.000000000000000000e+00
-3.012550814155886325e+00 1.828830038324024354e+00 -9.437448803285505505e+01 0.000000000000000000e+00
-3.424908553284907065e+00 3.061489348817421075e-01 -8.125752141680948171e+01 0.000000000000000000e+00
-2.613837405327326557e+00 1.988087949408464672e+00 -5.053645326536946669e+01 0.000000000000000000e+00
-2.876406599968708733e+00 4.497112266833482863e-01 -8.622719186716045670e+01 0.000000000000000000e+00
-2.388619479212160890e+00 1.778929122982908506e-01 -4.765973943497311893e+02 0.000000000000000000e+00
-2.682449893642940619e+00 1.728136959985452914e-01 -2.537906408799107112e+02 0.000000000000000000e+00
-2.366728398451623860e+00 1.788843986388728657e+00 -1.094469094872653443e+02 0.000000000000000000e+00
-2.381594330000227799e+00 5.749258231278189246e-01 -3.002146627955877420e+02 0.000000000000000000e+00
-2.787170197147839090e+00 1.098354585598777966e+00 -4.821401991315006086e+01 0.000000000000000000e+00
-2.097724121740262238e+00 8.984522421823866178e-01 -4.263440407691329028e+02 0.000000000000000000e+00
-2.278517875647412261e+00 7.193578289089082034e-01 -3.314739580163007417e+02 0.000000000000000000e+00
-2.230341636448530451e+00 1.350865658364981625e+00 -2.248069963941471769e+02 0.000000000000000000e+00
-2.511487665002535064e+00 1.176015581965011103e+00 -1.099202905137843516e+02 0.000000000000000000e+00
-2.993632014806197894e+00 6.141066499431875325e-01 -4.893860348567503848e+01 0.000000000000000000e+00
-2.345111767449035156e+00 1.520404876945561590e+00 -1.416771059093947827e+02 0.000000000000000000e+00
-2.430786754185461529e+00 1.176780338055052777e+00 -1.433038066330889819e+02 0.000000000000000000e+00
-2.880682106442376433e+00 1.987951116832393561e+00 -7.082729099404488693e+01 0.000000000000000000e+00
-2.969118070973214341e+00 1.950817074988672406e+00 -9.081478152345255239e+01 0.000000000000000000e+00
-3.464880743464890944e+00 4.798779980841283432e-01 -1.089015418632617411e+02 0.000000000000000000e+00
-3.302800263608391962e+00 1.683231076029452211e+00 -2.066609839076943160e+02 0.000000000000000000e+00
-2.254043187423209638e+00 7.866215673814156428e-01 -3.303178077101450185e+02 0.000000000000000000e+00
-2.076568060723209541e+00 1.810650179243178393e-01 -8.100560574611218954e+02 0.000000000000000000e+00
-3.294874496688863452e+00 8.064850881696624674e-01 -8.928037167540844621e+01 0.000000000000000000e+00
-2.553136187637789156e+00 8.142578966284899078e-01 -1.418861289139084363e+02 0.000000000000000000e+00
-2.222049674648645556e+00 6.101626810086657748e-01 -4.147116381720461504e+02 0.000000000000000000e+00
-2.911949441299651831e+00 1.951069263138144994e+00 -7.561803351569918163e+01 0.000000000000000000e+00
-2.442176110389111088e+00 9.892564053606814345e-02 -4.820799018598066255e+02 0.000000000000000000e+00
-2.476643323377110129e+00 1.678637712685244532e+00 -8.166080791302493935e+01 0.000000000000000000e+00
-2.667598003319097799e+00 1.595547999659137073e+00 -4.914983550688631198e+01 0.000000000000000000e+00
-2.434648100198923526e+00 1.172306726380444031e-01 -4.756904152182483472e+02 0.000000000000000000e+00
-2.236324574357541728e+00 7.338419083537697230e-01 -3.601755494410185747e+02 0.000000000000000000e+00
-2.847842960476406837e+00 1.972026446572840985e+00 -6.358481885799287880e+01 0.000000000000000000e+00
-2.469932391457561938e+00 1.352573408117498044e+00 -1.076105436112434006e+02 0.000000000000000000e+00
-2.337234384435509682e+00 1.057834158491743448e+00 -2.108461858971689367e+02 0.000000000000000000e+00
-2.238718501681630002e+00 1.646000799737989295e+00 -1.794857173890981414e+02 0.000000000000000000e+00
-3.191952964375226909e+00 1.798229263397267630e+00 -1.631375875133415434e+02 0.000000000000000000e+00
-3.227168885458248315e+00 1.885538933026346786e+00 -1.925137382485772264e+02 0.000000000000000000e+00
-3.457655076616271028e+00 8.632436201621803695e-01 -1.621389188343997034e+02 0.000000000000000000e+00
-2.514911794477188156e+00 1.786435767779130102e-01 -3.685333419498673493e+02 0.000000000000000000e+00
-3.436982388073523520e+00 7.557556030511991541e-01 -1.357789949652244843e+02 0.000000000000000000e+00
-2.261362677867838400e+00 6.815877426207932466e-01 -3.568410317413560051e+02 0.000000000000000000e+00
-2.330759270869929622e+00 2.743063311508987523e-01 -4.714359485347536065e+02 0.000000000000000000e+00
-3.240314614486340172e+00 1.679257918042387887e+00 -1.721867526784812412e+02 0.000000000000000000e+00
-3.022062020565666085e+00 1.051640207712143393e+00 -4.792380097696538854e+01 0.000000000000000000e+00
-2.430244478585609880e+00 1.665636546533152407e+00 -9.631940206288570039e+01 0.000000000000000000e+00
-3.233059479505025369e+00 6.995642454670487620e-01 -6.474480150328264472e+01 0.000000000000000000e+00
-3.427420776237167566e+00 9.994325237543899565e-01 -1.690286795182926767e+02 0.000000000000000000e+00
-2.421271825151279256e+00 8.328330696527844745e-01 -2.061930867727144232e+02 0.000000000000000000e+00
-2.292971627734853524e+00 1.663269064629592453e+00 -1.507154560775846335e+02 0.000000000000000000e+00
-2.170510404389736081e+00 1.099730427419416623e+00 -3.135719032044739265e+02 0.000000000000000000e+00
-3.129864849036035235e+00 4.382308755450057824e-01 -5.137194047730219637e+01 0.000000000000000000e+00
-3.343386232876853992e+00 1.311605321874335539e+00 -1.739547032710110841e+02 0.000000000000000000e+00
-2.531550573261956316e+00 5.886261234087147853e-01 -2.001200836666858720e+02 0.000000000000000000e+00
-2.213888723621797894e+00 1.678006623286325549e-01 -6.602186037967380798e+02 0.000000000000000000e+00
-3.142904652265463117e+00 1.751566026780645657e+00 -1.352158966257046302e+02 0.000000000000000000e+00
-3.326507528294131433e+00 1.904487552693205688e+00 -2.547063624101660935e+02 0.000000000000000000e+00
-2.883417162585317328e+00 9.749090635784947168e-01 -4.351070519411745607e+01 0.000000000000000000e+00
-2.770020587930107414e+00 1.432228220173851208e+00 -4.376180185482258622e+01 0.000000000000000000e+00
-2.252560783794591792e+00 9.712186829252171805e-01 -2.835633977727700312e+02 0.000000000000000000e+00
-2.097449669678298712e+00 1.448912564022630356e+00 -2.966221828353628780e+02 0.000000000000000000e+00
-3.415336602599807758e+00 6.562488929036793817e-01 -1.132642335082401246e+02 0.000000000000000000e+00
-3.158764105634408015e+00 1.043531519623905890e+00 -7.215652932465604863e+01 0.000000000000000000e+00
-3.350166986363150468e+00 1.483218423650372486e+00 -2.037028283184349391e+02 0.000000000000000000e+00
