# CurlyM omega_m logL logPrior
-2.724304773954798975e+00 1.706257502445460261e+00 -4.561174640791353596e+01 0.000000000000000000e+00
-2.989873810452323699e+00 6.969778572307523401e-01 -4.560259929515405730e+01 0.000000000000000000e+00
-2.876244473371570631e+00 9.164401555454948500e-01 -4.559750357369332363e+01 0.000000000000000000e+00
-2.749999595282714537e+00 1.352997858320545088e+00 -4.558442261655640237e+01 0.000000000000000000e+00
-2.722720417538749604e+00 1.698620374353334350e+00 -4.558231835691510270e+01 0.000000000000000000e+00
-2.952878417334811267e+00 1.197282719536877149e+00 -4.555599294190920290e+01 0.000000000000000000e+00
-2.798584896206210537e+00 1.618768987434623163e+00 -4.554745561634140216e+01 0.000000000000000000e+00
-2.723532521275408236e+00 1.695105786046920970e+00 -4.554707512103311018e+01 0.000000000000000000e+00
-3.068310446412221282e+00 6.454826091187804149e-01 -4.553801417566035781e+01 0.000000000000000000e+00
-2.900642386038149390e+00 8.608685727610745353e-01 -4.552540628634401543e+01 0.000000000000000000e+00
-2.731390752830938684e+00 1.700152229944583926e+00 -4.549539306789595372e+01 0.000000000000000000e+00
-3.020927725270113662e+00 6.646694436940129291e-01 -4.546589544728163190e+01 0.000000000000000000e+00
-2.990440997596144790e+00 1.073364553903174423e+00 -4.544639088545903149e+01 0.000000000000000000e+00
-3.069604085670741167e+00 7.668782295456806342e-01 -4.542817908487791811e+01 0.000000000000000000e+00
-2.806637581679921389e+00 1.594957821984743784e+00 -4.542486586579193641e+01 0.000000000000000000e+00
-2.938951530576763282e+00 1.235346346158241237e+00 -4.542475328355198627e+01 0.000000000000000000e+00
-2.728674826114323881e+00 1.681211835462845805e+00 -4.537991272140613574e+01 0.000000000000000000e+00
-2.981097671152684203e+00 1.100842532033857957e+00 -4.536682001575707801e+01 0.000000000000000000e+00
-2.757942549364583051e+00 1.677951478711514177e+00 -4.536191848100390445e+01 0.000000000000000000e+00
-2.947566866710912503e+00 1.206473854089511022e+00 -4.535849178068438192e+01 0.000000000000000000e+00
-2.813960533842529088e+00 1.104896239910474476e+00 -4.534636534600841884e+01 0.000000000000000000e+00
-2.757553111328718831e+00 1.673699675718854030e+00 -4.529954171218799530e+01 0.000000000000000000e+00
-2.756728606964240935e+00 1.339796460376057263e+00 -4.527136631332859196e+01 0.000000000000000000e+00
-3.033394560881383928e+00 9.160797429667415503e-01 -4.526325814426085259e+01 0.000000000000000000e+00
-2.724876612458671410e+00 1.628045228053552673e+00 -4.523910584895008213e+01 0.000000000000000000e+00
-2.996926399847243072e+00 6.990245808474808697e-01 -4.523542783307535586e+01 0.000000000000000000e+00
-2.742685109386300724e+00 1.674849531211030529e+00 -4.522050467947232022e+01 0.000000000000000000e+00
-2.746736122371459032e+00 1.397461664234964873e+00 -4.522035165357151953e+01 0.000000000000000000e+00
-2.736347088071830580e+00 1.464286284949544825e+00 -4.521987308088569790e+01 0.000000000000000000e+00
-2.869086847999238632e+00 1.429042932603766136e+00 -4.520570641528868094e+01 0.000000000000000000e+00
-3.069534742341519351e+00 7.393324932816582873e-01 -4.520201268804041916e+01 0.000000000000000000e+00
-2.998844075497489214e+00 6.978907904707742915e-01 -4.519735299731689082e+01 0.000000000000000000e+00
-3.033795744952466400e+00 6.649338147811055810e-01 -4.518853025622495778e+01 0.000000000000000000e+00
-2.986021042993142416e+00 7.153335281962331926e-01 -4.517597402584252819e+01 0.000000000000000000e+00
-2.728270792699838410e+00 1.639615467484465405e+00 -4.517571861182084803e+01 0.000000000000000000e+00
-2.751883670565154372e+00 1.372265385083648148e+00 -4.517345877693471579e+01 0.000000000000000000e+00
-2.736264697682064817e+00 1.660694614230332045e+00 -4.514327566401205871e+01 0.000000000000000000e+00
-2.881616441034734688e+00 9.172488761666033330e-01 -4.514279227513333836e+01 0.000000000000000000e+00
-2.967288540803834973e+00 1.136338783705865163e+00 -4.513644353414422739e+01 0.000000000000000000e+00
-2.969945471390755820e+00 7.403057135721915483e-01 -4.513378543240370533e+01 0.000000000000000000e+00
-2.892461817608654062e+00 8.916091259548408754e-01 -4.512893544183624073e+01 0.000000000000000000e+00
-3.044798009908162850e+00 6.631448175534924161e-01 -4.512757971325671491e+01 0.000000000000000000e+00
-3.056201033588085814e+00 8.115242762907928231e-01 -4.510852079897349398e+01 0.000000000000000000e+00
-2.917452345442741457e+00 1.287897364346497708e+00 -4.510840152202488440e+01 0.000000000000000000e+00
-2.986039384671618002e+00 7.179789439878054846e-01 -4.509276229741453079e+01 0.000000000000000000e+00
-2.838848373453380258e+00 1.035508849497743800e+00 -4.509154570488380642e+01 0.000000000000000000e+00
-3.027542755114301709e+00 9.296498682004572522e-01 -4.508943506503896259e+01 0.000000000000000000e+00
-3.030325996803828303e+00 6.726386228899500219e-01 -4.505755245180541380e+01 0.000000000000000000e+00
-2.802960486238498028e+00 1.583459797251133505e+00 -4.505363503351782839e+01 0.000000000000000000e+00
-3.056628236329399950e+00 6.705631360094219673e-01 -4.504952313829611654e+01 0.000000000000000000e+00
-2.732876610697741349e+00 1.630063308713562087e+00 -4.503092409978513189e+01 0.000000000000000000e+00
-3.039171788531876306e+00 8.812461813295638935e-01 -4.502541887421028122e+01 0.000000000000000000e+00
-2.812054924473646800e+00 1.562224043915470872e+00 -4.501875087158024513e+01 0.000000000000000000e+00
-3.064723634002269215e+00 6.949416677307100887e-01 -4.499153200037503808e+01 0.000000000000000000e+00
-2.789671533009420834e+00 1.209580703355976228e+00 -4.498555705363477131e+01 0.000000000000000000e+00
-2.826199875817133389e+00 1.079317045255019147e+00 -4.497680842521977951e+01 0.000000000000000000e+00
-2.986939476294924400e+00 7.209577157831384975e-01 -4.496503069859098645e+01 0.000000000000000000e+00
-2.731805287046166875e+00 1.588205333485220416e+00 -4.496392402953848233e+01 0.000000000000000000e+00
-2.737684046116509951e+00 1.489685080409835161e+00 -4.496093782390264693e+01 0.000000000000000000e+00
-2.734627758612250492e+00 1.620947014081590698e+00 -4.495575550269672505e+01 0.000000000000000000e+00
-2.753727712836772756e+00 1.379863989915365075e+00 -4.495425022890845668e+01 0.000000000000000000e+00
-2.983287368046477539e+00 1.076642989317017518e+00 -4.493515132307761206e+01 0.000000000000000000e+00
-3.003805608154594964e+00 1.007298882627739367e+00 -4.492853963976606479e+01 0.000000000000000000e+00
-2.839095939664728618e+00 1.494524858383596166e+00 -4.492547765836841478e+01 0.000000000000000000e+00
-2.856244181637662027e+00 9.912508587117532244e-01 -4.492180195396149855e+01 0.000000000000000000e+00
-3.018084192177161285e+00 9.557365586031992821e-01 -4.490697263209106183e+01 0.000000000000000000e+00
-2.733723850220671547e+00 1.557677867257247106e+00 -4.490340404935226815e+01 0.000000000000000000e+00
-2.785812463275386897e+00 1.606626672594751781e+00 -4.489815143821468979e+01 0.000000000000000000e+00
-2.741938034137191504e+00 1.465023044234943228e+00 -4.488723458328984606e+01 0.000000000000000000e+00
-2.747269872463649953e+00 1.426470031485878032e+00 -4.488429390069018865e+01 0.000000000000000000e+00
-2.840154832484730552e+00 1.489455429087537919e+00 -4.487356938486099267e+01 0.000000000000000000e+00
-2.860371512900425017e+00 1.437645106004595830e+00 -4.486517061140782658e+01 0.000000000000000000e+00
-2.930361225115921897e+00 1.239871852326724699e+00 -4.486496542254261755e+01 0.000000000000000000e+00
-2.754330934687353682e+00 1.384328171234912030e+00 -4.486418965735668252e+01 0.000000000000000000e+00
-3.052020728725919785e+00 8.125592426695331660e-01 -4.485889634132217196e+01 0.000000000000000000e+00
-2.790923417188689193e+00 1.211300708215821809e+00 -4.485573627972505761e+01 0.000000000000000000e+00
-2.896135045713102762e+00 1.338971944582002527e+00 -4.484334296758458294e+01 0.000000000000000000e+00
-3.061611335167349068e+00 7.097842051825320464e-01 -4.483568457259024598e+01 0.000000000000000000e+00
-2.747122699785074396e+00 1.433667732249111149e+00 -4.483071178631329445e+01 0.000000000000000000e+00
-2.849892309020999992e+00 1.462845375657761293e+00 -4.482504731966847800e+01 0.000000000000000000e+00
-2.897078796822209590e+00 1.335090822938135080e+00 -4.481434705395592033e+01 0.000000000000000000e+00
-2.963837777080603697e+00 1.134209658249911268e+00 -4.480696529518470328e+01 0.000000000000000000e+00
-2.935139153264413991e+00 1.222870003373453418e+00 -4.480030840458267249e+01 0.000000000000000000e+00
-2.904956373062819175e+00 1.311568163201328518e+00 -4.478997681708984402e+01 0.000000000000000000e+00
-3.054765354258459631e+00 7.894290729459088052e-01 -4.477852232665292576e+01 0.000000000000000000e+00
-2.965132946457715413e+00 7.592614685153982190e-01 -4.477785063731992210e+01 0.000000000000000000e+00
-2.737921094154967872e+00 1.543390338269645889e+00 -4.475661184894511990e+01 0.000000000000000000e+00
-3.029867421024619922e+00 9.034144300236244263e-01 -4.475648295522214681e+01 0.000000000000000000e+00
-2.926565362855735764e+00 1.246527849690138190e+00 -4.474830838561694435e+01 0.000000000000000000e+00
-2.823038795722692118e+00 1.522787207518443875e+00 -4.473171122131176247e+01 0.000000000000000000e+00
-2.802405853198696395e+00 1.173002710147507788e+00 -4.473099306259810959e+01 0.000000000000000000e+00
-2.773998217263569543e+00 1.292497645815907426e+00 -4.472402234932027199e+01 0.000000000000000000e+00
-2.909017209897888812e+00 1.297031148979129744e+00 -4.472194376468782906e+01 0.000000000000000000e+00
-2.800442526747690675e+00 1.181339273666604184e+00 -4.471341923290828646e+01 0.000000000000000000e+00
-2.815278745653587933e+00 1.127319298737386344e+00 -4.471002265940155240e+01 0.000000000000000000e+00
-2.866133826017431829e+00 1.415122629773716278e+00 -4.470109616000686259e+01 0.000000000000000000e+00
-2.756379362240445996e+00 1.620144538020438008e+00 -4.469327634528972482e+01 0.000000000000000000e+00
-2.744802803840760586e+00 1.606060372797866176e+00 -4.469000993549078515e+01 0.000000000000000000e+00
-3.055125934787004116e+00 7.055499094905939295e-01 -4.467628261451697114e+01 0.000000000000000000e+00
-2.816288048603714067e+00 1.125968433059675089e+00 -4.466252422947264478e+01 0.000000000000000000e+00
-2.922175574873175474e+00 1.255770918559805382e+00 -4.465581497434543934e+01 0.000000000000000000e+00
-2.749672890286535054e+00 1.610677250106905101e+00 -4.465396754291774783e+01 0.000000000000000000e+00
-2.892946862813676301e+00 1.339873521684312507e+00 -4.465160549836084414e+01 0.000000000000000000e+00
-2.839912647601116724e+00 1.479079268130994773e+00 -4.464779400391579856e+01 0.000000000000000000e+00
-3.015186986248427736e+00 9.535440320876993336e-01 -4.464710830784050444e+01 0.000000000000000000e+00
-3.051763169093870243e+00 7.929770280763210888e-01 -4.464632653050336586e+01 0.000000000000000000e+00
-2.835724870723790314e+00 1.488537268408035796e+00 -4.463642330577005879e+01 0.000000000000000000e+00
-2.760122950947728526e+00 1.371986336466946010e+00 -4.463122911964254769e+01 0.000000000000000000e+00
-2.815563543959330506e+00 1.533008893391335947e+00 -4.461876696626125494e+01 0.000000000000000000e+00
-2.814727803168553866e+00 1.534253422210328788e+00 -4.460952922769470064e+01 0.000000000000000000e+00
-2.831377216938198327e+00 1.497289709363161414e+00 -4.460818360442365105e+01 0.000000000000000000e+00
-2.889234915864740127e+00 1.347868212338711347e+00 -4.459686334125238005e+01 0.000000000000000000e+00
-2.948332948305433021e+00 7.935950323858785849e-01 -4.459397931536452830e+01 0.000000000000000000e+00
-3.028773756421316410e+00 6.955842514161471035e-01 -4.458887401628334857e+01 0.000000000000000000e+00
-2.938446101866108329e+00 8.118948957760886431e-01 -4.458528103511309126e+01 0.000000000000000000e+00
-2.997387392565171282e+00 7.215843295941523072e-01 -4.458331062120874577e+01 0.000000000000000000e+00
-3.050955261583214728e+00 7.897401331164088933e-01 -4.457817736486796178e+01 0.000000000000000000e+00
-2.913060262190437122e+00 8.637234067402188575e-01 -4.456262870423143596e+01 0.000000000000000000e+00
-2.828543085480184072e+00 1.500668881914222652e+00 -4.454862496407437078e+01 0.000000000000000000e+00
-2.764910799855067047e+00 1.602217627736406858e+00 -4.453318806883810765e+01 0.000000000000000000e+00
-2.745192273906323699e+00 1.511435435752600309e+00 -4.452389197611170601e+01 0.000000000000000000e+00
-2.754530175322517316e+00 1.597720261743660553e+00 -4.451976655913966141e+01 0.000000000000000000e+00
-2.996421615357859114e+00 7.253657582264596559e-01 -4.451505236669354559e+01 0.000000000000000000e+00
-2.757300599936541641e+00 1.599097310973622399e+00 -4.451147671689006557e+01 0.000000000000000000e+00
-2.790118941032643018e+00 1.234279808699892511e+00 -4.450603475346044746e+01 0.000000000000000000e+00
-2.971285504409894695e+00 1.097364862212314884e+00 -4.449970839145145618e+01 0.000000000000000000e+00
-2.746436272461681760e+00 1.508832774571759572e+00 -4.447982974560517988e+01 0.000000000000000000e+00
-3.022034084444391588e+00 9.182527749733895295e-01 -4.447569309068841648e+01 0.000000000000000000e+00
-2.751063061202091209e+00 1.583597694197234729e+00 -4.447477045841301191e+01 0.000000000000000000e+00
-2.940719314309123700e+00 1.192384716214281548e+00 -4.447377130240699472e+01 0.000000000000000000e+00
-3.033562951887060599e+00 7.014674716193621817e-01 -4.446858736386555933e+01 0.000000000000000000e+00
-2.799764049412802436e+00 1.197072001294985588e+00 -4.446613976733059559e+01 0.000000000000000000e+00
-2.746645068535305434e+00 1.550453891153367403e+00 -4.446220896480698315e+01 0.000000000000000000e+00
-3.048319423280576590e+00 7.158952661640316517e-01 -4.445461147276643743e+01 0.000000000000000000e+00
-2.749223054823223933e+00 1.478246832777372788e+00 -4.445170026114873707e+01 0.000000000000000000e+00
-3.050822333976502598e+00 7.280732820206718969e-01 -4.444903813729577990e+01 0.000000000000000000e+00
-2.755419186402445764e+00 1.588510461229625470e+00 -4.444886096223536498e+01 0.000000000000000000e+00
-2.876691949497220069e+00 9.535240379139700018e-01 -4.444882523966479226e+01 0.000000000000000000e+00
-2.908572341783591142e+00 8.776151166565595574e-01 -4.444283240477083297e+01 0.000000000000000000e+00
-2.947991169836334802e+00 1.168187991231238509e+00 -4.443111946851092142e+01 0.000000000000000000e+00
-2.767348106374841965e+00 1.590862824674089460e+00 -4.442888901977899963e+01 0.000000000000000000e+00
-2.953237633967368492e+00 7.910034135947061618e-01 -4.442174777370016869e+01 0.000000000000000000e+00
-2.916622882687843976e+00 8.610160920451775945e-01 -4.442055338860577507e+01 0.000000000000000000e+00
-2.843733043466918797e+00 1.458369437846743777e+00 -4.441946044337688448e+01 0.000000000000000000e+00
-2.772912785256581358e+00 1.320452284660152742e+00 -4.441835775248008389e+01 0.000000000000000000e+00
-3.049624685885699904e+00 7.290933030248680780e-01 -4.441209803402585266e+01 0.000000000000000000e+00
-2.777459091808033520e+00 1.582416491794075508e+00 -4.441127174962411317e+01 0.000000000000000000e+00
-2.988264770872540055e+00 1.037048051445575325e+00 -4.441032528029395365e+01 0.000000000000000000e+00
-3.004494275117954416e+00 7.212328342311683516e-01 -4.440844561138803925e+01 0.000000000000000000e+00
-2.977460233415763380e+00 7.540304328855744753e-01 -4.439962399744147348e+01 0.000000000000000000e+00
-2.809518893913555360e+00 1.163193268159225635e+00 -4.439912814923957995e+01 0.000000000000000000e+00
-2.954163890920801006e+00 1.147107734489026587e+00 -4.438862479915524517e+01 0.000000000000000000e+00
-2.999273851890097209e+00 9.978634816973301902e-01 -4.438752197343105621e+01 0.000000000000000000e+00
-2.768139984036645185e+00 1.585787565834582136e+00 -4.438193428163936716e+01 0.000000000000000000e+00
-3.034321611180370137e+00 8.600429415186686688e-01 -4.437876966419886315e+01 0.000000000000000000e+00
-2.877122957131918568e+00 1.371115372077401418e+00 -4.437804394641852213e+01 0.000000000000000000e+00
-2.900165522935812312e+00 1.307587704554373786e+00 -4.437754025366184152e+01 0.000000000000000000e+00
-3.025306308668220368e+00 8.988490836603217904e-01 -4.437346942326495736e+01 0.000000000000000000e+00
-2.772668851699380266e+00 1.582791777755243601e+00 -4.437256632537908985e+01 0.000000000000000000e+00
-2.913559556084775792e+00 8.694024429735331960e-01 -4.436768408180801515e+01 0.000000000000000000e+00
-2.858940459585591398e+00 1.417848454844063300e+00 -4.436204291572320102e+01 0.000000000000000000e+00
-3.016070493847966105e+00 9.347338369207983666e-01 -4.435977318457036489e+01 0.000000000000000000e+00
-2.802217675247926643e+00 1.193533156456075606e+00 -4.435591170378021530e+01 0.000000000000000000e+00
-2.775912380025951975e+00 1.311130712061387760e+00 -4.434372147202237358e+01 0.000000000000000000e+00
-3.041163995658611174e+00 7.170464263733149490e-01 -4.432175065737207120e+01 0.000000000000000000e+00
-2.951618271479104827e+00 7.973592474946034070e-01 -4.432117510599541532e+01 0.000000000000000000e+00
-2.827272343761521256e+00 1.104207183818078031e+00 -4.432077308482798372e+01 0.000000000000000000e+00
-2.750726607334325724e+00 1.520636682767979808e+00 -4.431587418760485519e+01 0.000000000000000000e+00
-3.020025270958476948e+00 9.165252257591556262e-01 -4.431388783608219484e+01 0.000000000000000000e+00
-3.007149750738228544e+00 7.231609576784734372e-01 -4.431098168274038329e+01 0.000000000000000000e+00
-2.787381885503396717e+00 1.562913236413092211e+00 -4.431052602487481096e+01 0.000000000000000000e+00
-2.775451418433318107e+00 1.574550333112983314e+00 -4.430453475472618408e+01 0.000000000000000000e+00
-3.043520136118809560e+00 7.242119606321285596e-01 -4.429928569805463923e+01 0.000000000000000000e+00
-3.041652023531675741e+00 8.133020533100072669e-01 -4.428916226352460939e+01 0.000000000000000000e+00
-2.977377292237891382e+00 1.067583803081278093e+00 -4.428230119296110701e+01 0.000000000000000000e+00
-2.880557219901235033e+00 1.357037980096253538e+00 -4.427407961813494097e+01 0.000000000000000000e+00
-3.042659590282349669e+00 8.042385124386695061e-01 -4.427051158303326162e+01 0.000000000000000000e+00
-3.046654064062883638e+00 7.603495920298868338e-01 -4.426762191441329009e+01 0.000000000000000000e+00
-2.755734966956565835e+00 1.555744848977220318e+00 -4.426751112246949305e+01 0.000000000000000000e+00
-2.760922005584501182e+00 1.408730926279286644e+00 -4.426415881565448984e+01 0.000000000000000000e+00
-2.757807057797409200e+00 1.435011239162085728e+00 -4.425621122587519807e+01 0.000000000000000000e+00
-2.753050968040504642e+00 1.493306458701112005e+00 -4.425578168022658332e+01 0.000000000000000000e+00
-2.786572955927357320e+00 1.266322815939681989e+00 -4.425490590513786771e+01 0.000000000000000000e+00
-2.760470124415672188e+00 1.564726113420880749e+00 -4.424671821329690857e+01 0.000000000000000000e+00
-2.929884067997685193e+00 1.214956192931789802e+00 -4.423899968192460364e+01 0.000000000000000000e+00
-2.882104064621686668e+00 9.476584752165313486e-01 -4.423738739709285284e+01 0.000000000000000000e+00
-3.045219658559988662e+00 7.489537998825235299e-01 -4.422691663151804420e+01 0.000000000000000000e+00
-2.775863904673662841e+00 1.321774383879547932e+00 -4.422115676203316781e+01 0.000000000000000000e+00
-2.921578366594202336e+00 8.579683359326766290e-01 -4.421560087963612062e+01 0.000000000000000000e+00
-2.780941162762107233e+00 1.297324273556277108e+00 -4.420136358002057619e+01 0.000000000000000000e+00
-3.041960987076995249e+00 7.344287658845631839e-01 -4.420005385183829816e+01 0.000000000000000000e+00
-2.893192677784581779e+00 9.220581469889153059e-01 -4.419222105916905008e+01 0.000000000000000000e+00
-3.006749347400977435e+00 7.291552680725130742e-01 -4.419186096079406667e+01 0.000000000000000000e+00
-2.755534968191485579e+00 1.529478681069102342e+00 -4.418944530242762170e+01 0.000000000000000000e+00
-2.765247212857874448e+00 1.388717589461209601e+00 -4.418612718147398510e+01 0.000000000000000000e+00
-3.001499791940401618e+00 9.791687980695660265e-01 -4.418070813427845422e+01 0.000000000000000000e+00
-2.803644126366334977e+00 1.198036839914306873e+00 -4.418033789259404642e+01 0.000000000000000000e+00
-3.030975727335615932e+00 8.587025896901779864e-01 -4.416887711941885897e+01 0.000000000000000000e+00
-3.038296177882120475e+00 8.176543417649790868e-01 -4.415710908865697348e+01 0.000000000000000000e+00
-2.863411308634389751e+00 1.000800115027236536e+00 -4.415155749331447765e+01 0.000000000000000000e+00
-2.957778217635114615e+00 7.933191932032879201e-01 -4.415110720543325584e+01 0.000000000000000000e+00
-2.786748851354270418e+00 1.273305885696293771e+00 -4.414840748478251697e+01 0.000000000000000000e+00
-2.892552170332710393e+00 1.318416813929633724e+00 -4.414831788078037533e+01 0.000000000000000000e+00
-3.028666190003182823e+00 8.678967176114354976e-01 -4.414765859267750869e+01 0.000000000000000000e+00
-2.856795857385138859e+00 1.412199005918243433e+00 -4.414226731708395590e+01 0.000000000000000000e+00
-2.819204197997922101e+00 1.497354932718356846e+00 -4.414052677235869027e+01 0.000000000000000000e+00
-2.784360850353022165e+00 1.286348727025012018e+00 -4.412799102850866717e+01 0.000000000000000000e+00
-2.845644233842818949e+00 1.438380274522067293e+00 -4.412575435665612389e+01 0.000000000000000000e+00
-3.040834516012972610e+00 7.922880718381141163e-01 -4.412120291588090737e+01 0.000000000000000000e+00
-2.814744766431246159e+00 1.158934817212915469e+00 -4.411497499802110411e+01 0.000000000000000000e+00
-2.762624455997879647e+00 1.545907818691491187e+00 -4.411496243924037941e+01 0.000000000000000000e+00
-2.892768332838979717e+00 9.260447513837840594e-01 -4.411450884974720310e+01 0.000000000000000000e+00
-2.849862842326204682e+00 1.041940356330607331e+00 -4.410868398097066034e+01 0.000000000000000000e+00
