# CurlyM omega_m logL logPrior
-3.019044512972063998e+00 8.335524855872026295e-01 -4.344202159763653270e+01 0.000000000000000000e+00
-2.960806327163547191e+00 1.079144132476733464e+00 -4.344184467578032383e+01 0.000000000000000000e+00
-2.866502482701647203e+00 1.349472905724701022e+00 -4.343937912201391072e+01 0.000000000000000000e+00
-2.889839689706895420e+00 1.289517002393832046e+00 -4.343588130034776640e+01 0.000000000000000000e+00
-3.007790903320897158e+00 7.773353571022885156e-01 -4.343573977659352892e+01 0.000000000000000000e+00
-2.926818506242977236e+00 1.185007559362105001e+00 -4.343567073384219412e+01 0.000000000000000000e+00
-2.787559498720290296e+00 1.345146146530274978e+00 -4.343238541071615799e+01 0.000000000000000000e+00
-2.794000258491814215e+00 1.303623593655043766e+00 -4.343234387496450921e+01 0.000000000000000000e+00
-2.966374013127730080e+00 8.115023445678837266e-01 -4.343138284306078134e+01 0.000000000000000000e+00
-2.848252171446260750e+00 1.080717789438530918e+00 -4.342755930687486199e+01 0.000000000000000000e+00
-2.796043795759258987e+00 1.470532075257440008e+00 -4.342736968980386081e+01 0.000000000000000000e+00
-2.889486609630246949e+00 9.635455058915215476e-01 -4.342265486811768227e+01 0.000000000000000000e+00
-2.911192088423518509e+00 9.124235226512521502e-01 -4.342050183783229755e+01 0.000000000000000000e+00
-2.817598860531761229e+00 1.448756002362796114e+00 -4.342000617672480445e+01 0.000000000000000000e+00
-2.835320480240430818e+00 1.417634028425178050e+00 -4.341973995140831022e+01 0.000000000000000000e+00
-2.981767411547394442e+00 7.931889869994264153e-01 -4.341917000125719284e+01 0.000000000000000000e+00
-2.922065646823756246e+00 1.197945025830717825e+00 -4.341503246024291940e+01 0.000000000000000000e+00
-2.782148867096622791e+00 1.429145870178012645e+00 -4.340466149115918171e+01 0.000000000000000000e+00
-2.782302164979732151e+00 1.430020966494339518e+00 -4.340166908023088155e+01 0.000000000000000000e+00
-2.826455063212736984e+00 1.158517621155003896e+00 -4.340029157239413138e+01 0.000000000000000000e+00
-2.787779660069795273e+00 1.460395983241871143e+00 -4.339687623894145219e+01 0.000000000000000000e+00
-2.816788415679967628e+00 1.197270687125359334e+00 -4.339563114725584825e+01 0.000000000000000000e+00
-2.992202711911374990e+00 9.647102603369832607e-01 -4.339384765098409247e+01 0.000000000000000000e+00
-2.962484181179335874e+00 8.192412649622544674e-01 -4.338784191570619697e+01 0.000000000000000000e+00
-2.835492394345564104e+00 1.126425264394292025e+00 -4.338387989051825144e+01 0.000000000000000000e+00
-2.785962481214728559e+00 1.368590247840157037e+00 -4.338360339675239885e+01 0.000000000000000000e+00
-2.785998278633997405e+00 1.368954089060398394e+00 -4.338091659790216426e+01 0.000000000000000000e+00
-2.819781434545620247e+00 1.442127259642770332e+00 -4.338072118060521376e+01 0.000000000000000000e+00
-2.801787313673008484e+00 1.461863211261224871e+00 -4.337412404741262861e+01 0.000000000000000000e+00
-2.807232017570195470e+00 1.241339282128521404e+00 -4.337311836125135045e+01 0.000000000000000000e+00
-2.784497287108030683e+00 1.440908210921258314e+00 -4.337277688218440375e+01 0.000000000000000000e+00
-2.810406074522385111e+00 1.226930936911505121e+00 -4.337083346686596741e+01 0.000000000000000000e+00
-2.875773002325614502e+00 1.002061342679739564e+00 -4.337008263999199897e+01 0.000000000000000000e+00
-2.813743311249473855e+00 1.212311000584868736e+00 -4.336922709767116402e+01 0.000000000000000000e+00
-2.800995609519091989e+00 1.461371362926223050e+00 -4.336628431902912695e+01 0.000000000000000000e+00
-2.896195523217300671e+00 1.268482818519474087e+00 -4.336617438794009871e+01 0.000000000000000000e+00
-2.897368257918689682e+00 9.469464024802117796e-01 -4.336379170229947277e+01 0.000000000000000000e+00
-3.009569391665200655e+00 8.847697477268736677e-01 -4.336361608442329185e+01 0.000000000000000000e+00
-2.911438877196642849e+00 1.225885021293700472e+00 -4.336360985217860531e+01 0.000000000000000000e+00
-2.797624796332225383e+00 1.461963534979735746e+00 -4.336277036955178943e+01 0.000000000000000000e+00
-2.871397396651674594e+00 1.014561598741080761e+00 -4.336260300117664457e+01 0.000000000000000000e+00
-2.953028970456266222e+00 1.099902717690266263e+00 -4.336201938714282988e+01 0.000000000000000000e+00
-2.977814644887962992e+00 8.008414825484430066e-01 -4.336066130757753712e+01 0.000000000000000000e+00
-2.791208297364561108e+00 1.331514453031900747e+00 -4.336058148403561319e+01 0.000000000000000000e+00
-3.017139188777190562e+00 8.145005716011687324e-01 -4.335918737838074577e+01 0.000000000000000000e+00
-2.829596066649762154e+00 1.423870673382189089e+00 -4.335805313179297826e+01 0.000000000000000000e+00
-2.995311245922526400e+00 7.863435342161158026e-01 -4.335407960089957413e+01 0.000000000000000000e+00
-2.818100715205268614e+00 1.442294180859445607e+00 -4.335341767528911561e+01 0.000000000000000000e+00
-2.829278561999407415e+00 1.423830215138548905e+00 -4.335015132539330551e+01 0.000000000000000000e+00
-2.839588331257228759e+00 1.404105732725136946e+00 -4.334909632191337181e+01 0.000000000000000000e+00
-2.934869110136077097e+00 8.674807351088159590e-01 -4.334526875784737143e+01 0.000000000000000000e+00
-2.948360010062450964e+00 8.435578882717468252e-01 -4.334362943720883976e+01 0.000000000000000000e+00
-3.005302636328291754e+00 7.858227517503000303e-01 -4.334068527901255408e+01 0.000000000000000000e+00
-2.816607948532972472e+00 1.443252410609495273e+00 -4.334045242130093101e+01 0.000000000000000000e+00
-2.979447798953723581e+00 8.003033888401536178e-01 -4.333914813129238297e+01 0.000000000000000000e+00
-2.785118900795354069e+00 1.428150766194433263e+00 -4.333693297368559882e+01 0.000000000000000000e+00
-2.867302975284639288e+00 1.027924758692424945e+00 -4.332968662767951429e+01 0.000000000000000000e+00
-2.942685463710013494e+00 8.540854443246814753e-01 -4.332781517302945673e+01 0.000000000000000000e+00
-2.938842798825826108e+00 8.609877476503532412e-01 -4.332737085477199201e+01 0.000000000000000000e+00
-2.794286245442423766e+00 1.455898878634237725e+00 -4.332660523188742019e+01 0.000000000000000000e+00
-2.785214909449814868e+00 1.408337216001336101e+00 -4.332448723340024088e+01 0.000000000000000000e+00
-2.787125289108189907e+00 1.439377152922564074e+00 -4.332374038579319375e+01 0.000000000000000000e+00
-3.005183583359763766e+00 9.026406521529659610e-01 -4.332367722713359370e+01 0.000000000000000000e+00
-2.843921396265870261e+00 1.393293485881448746e+00 -4.332163755371255576e+01 0.000000000000000000e+00
-2.847514694814816671e+00 1.089275193599106295e+00 -4.332075663039972113e+01 0.000000000000000000e+00
-2.948536024985564552e+00 8.444619683283198786e-01 -4.331925165693997570e+01 0.000000000000000000e+00
-2.989956994700770032e+00 7.920978484901116667e-01 -4.331912925206582798e+01 0.000000000000000000e+00
-2.787919556985767766e+00 1.367172230335511829e+00 -4.331899368943569328e+01 0.000000000000000000e+00
-2.789653904012936003e+00 1.446565457771343599e+00 -4.331445878741239852e+01 0.000000000000000000e+00
-3.001041323442137809e+00 7.880637716148830574e-01 -4.331127669922901902e+01 0.000000000000000000e+00
-2.786977478001670061e+00 1.380828097368345997e+00 -4.331078165826532000e+01 0.000000000000000000e+00
-2.853119050049947703e+00 1.372629411423285983e+00 -4.330952439975364854e+01 0.000000000000000000e+00
-2.838505705733036066e+00 1.403340587920119509e+00 -4.330855755374167160e+01 0.000000000000000000e+00
-2.815011974889976898e+00 1.442297777719638185e+00 -4.330719059348211175e+01 0.000000000000000000e+00
-2.968871060606455448e+00 8.153286788428328880e-01 -4.329560440281502309e+01 0.000000000000000000e+00
-2.916897393316681963e+00 1.206390256986904497e+00 -4.329491720207683869e+01 0.000000000000000000e+00
-2.889155593887306583e+00 9.706173136735356533e-01 -4.329393097441782601e+01 0.000000000000000000e+00
-2.838366853901282294e+00 1.402259977683778525e+00 -4.329011702065343314e+01 0.000000000000000000e+00
-2.792565333843928244e+00 1.334863802296416768e+00 -4.328722994455922191e+01 0.000000000000000000e+00
-2.963399911496104711e+00 1.061127791820175137e+00 -4.328360986651393461e+01 0.000000000000000000e+00
-2.993073351528836579e+00 7.927239803639521964e-01 -4.328347587409189856e+01 0.000000000000000000e+00
-2.969926134150195463e+00 1.038790723977598640e+00 -4.328279984848277451e+01 0.000000000000000000e+00
-3.011137245872189006e+00 8.007501275687600728e-01 -4.327821054990698002e+01 0.000000000000000000e+00
-3.013451876763344472e+00 8.114926037680012527e-01 -4.327787032149010571e+01 0.000000000000000000e+00
-3.013042164497168329e+00 8.445829942841269755e-01 -4.327474593014705562e+01 0.000000000000000000e+00
-3.008050049937434967e+00 7.954615664004570652e-01 -4.327422324815226062e+01 0.000000000000000000e+00
-2.950445104107155103e+00 1.103091787216472497e+00 -4.327395954547090895e+01 0.000000000000000000e+00
-2.947897016268680837e+00 1.111202890221923090e+00 -4.327348103834102488e+01 0.000000000000000000e+00
-2.787271744932732886e+00 1.411070341640230597e+00 -4.327337913418869420e+01 0.000000000000000000e+00
-2.872493963225806191e+00 1.016136638257269853e+00 -4.327308695523570492e+01 0.000000000000000000e+00
-2.790102091877674884e+00 1.358639616283711771e+00 -4.327291992681262656e+01 0.000000000000000000e+00
-2.788060678088085442e+00 1.383534412610052389e+00 -4.327133925628690037e+01 0.000000000000000000e+00
-2.848133443489844652e+00 1.380669428961364575e+00 -4.326780954850286065e+01 0.000000000000000000e+00
-2.789726977195670976e+00 1.433748912447941448e+00 -4.326674631665790827e+01 0.000000000000000000e+00
-2.803362733452358757e+00 1.448175604941665195e+00 -4.326625312902668696e+01 0.000000000000000000e+00
-2.822203083875229446e+00 1.185054541768407077e+00 -4.326580535545860329e+01 0.000000000000000000e+00
-2.936542040856203961e+00 1.146174808171484871e+00 -4.326496159384345930e+01 0.000000000000000000e+00
-2.902312379337082859e+00 1.245960438254130498e+00 -4.326495040525242786e+01 0.000000000000000000e+00
-2.797945727076908362e+00 1.447819220805623752e+00 -4.326264312592615369e+01 0.000000000000000000e+00
-2.861842874694306538e+00 1.047671044250832351e+00 -4.326188628214163856e+01 0.000000000000000000e+00
-2.931403005032528597e+00 1.161564749688743126e+00 -4.326050100167098122e+01 0.000000000000000000e+00
-2.810482572418351310e+00 1.236714102927367165e+00 -4.326029062476862208e+01 0.000000000000000000e+00
-2.926923836450841421e+00 1.174990789725141260e+00 -4.326025581931062192e+01 0.000000000000000000e+00
-2.857427988615355297e+00 1.359645896081813854e+00 -4.325996065411957403e+01 0.000000000000000000e+00
-2.949372593231026407e+00 8.460759539976088206e-01 -4.325941512352383000e+01 0.000000000000000000e+00
-2.848786598029218187e+00 1.378421956125273073e+00 -4.325553600275839727e+01 0.000000000000000000e+00
-2.936368985807158882e+00 8.690251374789970118e-01 -4.325546239354775224e+01 0.000000000000000000e+00
-3.005606877107322106e+00 7.953257199373835462e-01 -4.325529997570733798e+01 0.000000000000000000e+00
-3.006177980446576026e+00 8.892033296884154225e-01 -4.325493926484190155e+01 0.000000000000000000e+00
-2.821500299698584513e+00 1.428620817372152185e+00 -4.325452367524324160e+01 0.000000000000000000e+00
-2.991652786216463689e+00 7.957427543119145463e-01 -4.325335497921307848e+01 0.000000000000000000e+00
-2.813434664984942657e+00 1.438876141709324319e+00 -4.325295824675270495e+01 0.000000000000000000e+00
-2.792297752974193692e+00 1.344631145774897396e+00 -4.325038154343896935e+01 0.000000000000000000e+00
-2.859909690288588102e+00 1.054187574716450415e+00 -4.324995409061900631e+01 0.000000000000000000e+00
-2.975781385670553725e+00 1.015956804070536457e+00 -4.324969989282249827e+01 0.000000000000000000e+00
-2.792422255044714419e+00 1.438133872618393649e+00 -4.324809964716543931e+01 0.000000000000000000e+00
-2.853981736762949861e+00 1.073026077796052524e+00 -4.324261882678720070e+01 0.000000000000000000e+00
-2.882710671426889082e+00 1.297037561895675761e+00 -4.324255325687072826e+01 0.000000000000000000e+00
-3.009639097159164223e+00 8.039097219255455506e-01 -4.324018074453589833e+01 0.000000000000000000e+00
-2.935338664500648953e+00 1.148384128917115499e+00 -4.323929166726987461e+01 0.000000000000000000e+00
-3.012587584122683015e+00 8.240355070575366980e-01 -4.323849597675732781e+01 0.000000000000000000e+00
-2.842516776409281576e+00 1.111159802410022879e+00 -4.323791868657243498e+01 0.000000000000000000e+00
-2.925764210130693321e+00 8.903476357340800451e-01 -4.323742805741316175e+01 0.000000000000000000e+00
-2.950693281259863188e+00 8.450488369330101390e-01 -4.323736996397611421e+01 0.000000000000000000e+00
-2.802020407131160962e+00 1.444582159810735122e+00 -4.323626070663596721e+01 0.000000000000000000e+00
-3.011976531659927847e+00 8.425637713905818060e-01 -4.323599628143654883e+01 0.000000000000000000e+00
-2.918640322540722032e+00 1.197909799678557263e+00 -4.323454139574939603e+01 0.000000000000000000e+00
-2.794040971024867037e+00 1.438616221111786775e+00 -4.323405451262349430e+01 0.000000000000000000e+00
-2.959301099547190006e+00 8.320448320089250949e-01 -4.323176551586208660e+01 0.000000000000000000e+00
-2.814350597817558253e+00 1.435432511190964266e+00 -4.322887495061720387e+01 0.000000000000000000e+00
-2.806890056894987939e+00 1.441852840971493022e+00 -4.322848782714175542e+01 0.000000000000000000e+00
-2.802895630568142060e+00 1.278754446625449459e+00 -4.322775844679843971e+01 0.000000000000000000e+00
-2.875524296225277165e+00 1.010203413582571708e+00 -4.322570197550577831e+01 0.000000000000000000e+00
-2.821363428684347863e+00 1.191731445283539692e+00 -4.322558202809548078e+01 0.000000000000000000e+00
-3.002798335878981373e+00 7.970816748628133386e-01 -4.322398314400513897e+01 0.000000000000000000e+00
-2.840251710029991994e+00 1.119976039017399616e+00 -4.322334432846331964e+01 0.000000000000000000e+00
-2.963718310076385531e+00 8.262310173449685102e-01 -4.322319496604358591e+01 0.000000000000000000e+00
-2.998307143130266361e+00 9.245964378642221870e-01 -4.322307099249375284e+01 0.000000000000000000e+00
-2.982527059059786545e+00 9.891757872892352754e-01 -4.322215880368566587e+01 0.000000000000000000e+00
-2.936623954824268079e+00 1.143379526278464287e+00 -4.322094360926281098e+01 0.000000000000000000e+00
-2.917243079881165269e+00 1.201007293064601411e+00 -4.321790023727289309e+01 0.000000000000000000e+00
-3.009839159662713648e+00 8.587993375919354966e-01 -4.321745479677964141e+01 0.000000000000000000e+00
-3.009614203837131186e+00 8.604009450786376245e-01 -4.321633977425104689e+01 0.000000000000000000e+00
-2.934854400882980663e+00 1.148247404713546249e+00 -4.321142219883028446e+01 0.000000000000000000e+00
-2.893685649968097628e+00 1.266299433674836328e+00 -4.321088234421595331e+01 0.000000000000000000e+00
-2.925385164923150150e+00 8.925841116093359284e-01 -4.320747041848455439e+01 0.000000000000000000e+00
-2.869726447925754709e+00 1.027574873772517439e+00 -4.320654569094508446e+01 0.000000000000000000e+00
-2.956747201379815504e+00 1.078407517834540696e+00 -4.320452233908044803e+01 0.000000000000000000e+00
-2.931885984887384833e+00 1.156842839406457379e+00 -4.320394552689121070e+01 0.000000000000000000e+00
-2.965233394202037687e+00 1.049591916189036356e+00 -4.319958252136873256e+01 0.000000000000000000e+00
-2.817627791043678886e+00 1.428682029429434008e+00 -4.319941044499450555e+01 0.000000000000000000e+00
-2.929000112242631015e+00 8.858256026388388049e-01 -4.319929838824268842e+01 0.000000000000000000e+00
-2.966413077005501275e+00 1.045373035556912189e+00 -4.319699057310642587e+01 0.000000000000000000e+00
-2.849779518988326821e+00 1.089337400984499826e+00 -4.319684437442946745e+01 0.000000000000000000e+00
-3.007787774010285187e+00 8.700563309784814514e-01 -4.319678495134107976e+01 0.000000000000000000e+00
-2.850105160414274863e+00 1.371256154705898345e+00 -4.319355904152696013e+01 0.000000000000000000e+00
-2.991595367737370115e+00 8.005604665071925918e-01 -4.319171353413502601e+01 0.000000000000000000e+00
-2.796856189006410531e+00 1.434667261670429017e+00 -4.319167754752078991e+01 0.000000000000000000e+00
-2.908041688127612989e+00 9.304434456805799059e-01 -4.319082794439137984e+01 0.000000000000000000e+00
-2.806521089874804531e+00 1.263931723223417958e+00 -4.318875441390732561e+01 0.000000000000000000e+00
-2.970978004541238615e+00 8.189917552028136427e-01 -4.318624779217234533e+01 0.000000000000000000e+00
-2.877381237666349456e+00 1.306971440206617485e+00 -4.318367272266879553e+01 0.000000000000000000e+00
-2.998055677073015346e+00 8.001730543949197028e-01 -4.318119882460741366e+01 0.000000000000000000e+00
-2.800035884470771563e+00 1.435735982489606766e+00 -4.318013442602231322e+01 0.000000000000000000e+00
-2.815484070177129983e+00 1.221253340143505950e+00 -4.317988606730185808e+01 0.000000000000000000e+00
-2.796676943080679489e+00 1.431739035200166210e+00 -4.317857424264997945e+01 0.000000000000000000e+00
-2.899133342540594960e+00 1.249647760829758925e+00 -4.317852395499040341e+01 0.000000000000000000e+00
-2.816611676965609323e+00 1.216298225694176782e+00 -4.317850178599351096e+01 0.000000000000000000e+00
-2.798124329363652851e+00 1.433755695683495812e+00 -4.317834940442855185e+01 0.000000000000000000e+00
-2.938832679792008129e+00 1.133961162199005335e+00 -4.317670797215615863e+01 0.000000000000000000e+00
-3.008782391022404301e+00 8.154991326760404613e-01 -4.317610755284429302e+01 0.000000000000000000e+00
-2.838257092259857561e+00 1.130277804043846812e+00 -4.317554473424578276e+01 0.000000000000000000e+00
-2.997413761414427391e+00 8.008601686635521411e-01 -4.317372360081950688e+01 0.000000000000000000e+00
-2.918301873884399100e+00 1.195164784641888689e+00 -4.317017517982230146e+01 0.000000000000000000e+00
-2.792117852800188427e+00 1.409556448024071207e+00 -4.316907761716397118e+01 0.000000000000000000e+00
-2.911306367045893406e+00 1.215119968781596338e+00 -4.316783862030637664e+01 0.000000000000000000e+00
-2.862812740729446137e+00 1.050404758635926417e+00 -4.316236091301806965e+01 0.000000000000000000e+00
-2.792167449278063263e+00 1.404017330883341241e+00 -4.316043695195066476e+01 0.000000000000000000e+00
-2.885963298227165019e+00 1.283457247882252572e+00 -4.315757905122507765e+01 0.000000000000000000e+00
-2.793865469896490872e+00 1.355714471068881544e+00 -4.315661373432133274e+01 0.000000000000000000e+00
-3.007146632519827723e+00 8.143307137928504913e-01 -4.315367129450130079e+01 0.000000000000000000e+00
-3.001927854894055336e+00 8.052152693191128030e-01 -4.315087048286498117e+01 0.000000000000000000e+00
-2.792614317137503743e+00 1.379640878500335788e+00 -4.314757066675856123e+01 0.000000000000000000e+00
-2.905973980072103391e+00 1.228904568264020281e+00 -4.314707027608655920e+01 0.000000000000000000e+00
-2.810974897249930216e+00 1.246056403228596565e+00 -4.314582800640661020e+01 0.000000000000000000e+00
-2.858175531536232938e+00 1.065899035874981138e+00 -4.314069955898724373e+01 0.000000000000000000e+00
-2.850538571271145738e+00 1.366536416278038901e+00 -4.314048919655005676e+01 0.000000000000000000e+00
-2.886674630885378789e+00 1.280551132851647456e+00 -4.314040368306171302e+01 0.000000000000000000e+00
-2.799208896870614804e+00 1.314596752609399122e+00 -4.313935085752819276e+01 0.000000000000000000e+00
-2.948141253576820997e+00 8.544292786264031658e-01 -4.313835796708610104e+01 0.000000000000000000e+00
-2.947872105651085484e+00 1.103076751610366335e+00 -4.313690545158467415e+01 0.000000000000000000e+00
-2.871163911068262742e+00 1.319157094063021951e+00 -4.313446132116555276e+01 0.000000000000000000e+00
-2.937729875946112124e+00 8.726723338582149658e-01 -4.313421213541966637e+01 0.000000000000000000e+00
-3.005772790948904039e+00 8.143637925409192846e-01 -4.313325208341580463e+01 0.000000000000000000e+00
-2.815267621152269584e+00 1.424350406312915318e+00 -4.313240802830156184e+01 0.000000000000000000e+00
-2.829340926079606078e+00 1.167007101690868520e+00 -4.313135241615757565e+01 0.000000000000000000e+00
-2.806133878535232107e+00 1.273120087639237674e+00 -4.313112001185948685e+01 0.000000000000000000e+00
-3.005923469231085665e+00 8.160539823026741191e-01 -4.312761239495453225e+01 0.000000000000000000e+00
-2.825273314074467024e+00 1.183786075196489040e+00 -4.312600397449055123e+01 0.000000000000000000e+00
-3.007858192879933945e+00 8.305918629976289935e-01 -4.312184745112487150e+01 0.000000000000000000e+00
-2.872947096557904700e+00 1.023290993632610224e+00 -4.311826314824165962e+01 0.000000000000000000e+00
-2.798885997454929164e+00 1.422640560214547101e+00 -4.311734499216168359e+01 0.000000000000000000e+00
-2.795233057631458795e+00 1.355178441597185479e+00 -4.311528716780232884e+01 0.000000000000000000e+00
-2.831337961890650234e+00 1.160641855684084067e+00 -4.311299755513281440e+01 0.000000000000000000e+00
-2.905329003419542033e+00 1.228653713618776511e+00 -4.311285619114851642e+01 0.000000000000000000e+00
-2.822554118861168693e+00 1.413905098974161278e+00 -4.311224662870007052e+01 0.000000000000000000e+00
-2.989188426181098812e+00 9.536626051165443263e-01 -4.311078267047422941e+01 0.000000000000000000e+00
-2.795825432950326928e+00 1.350478422245637855e+00 -4.310951642647999194e+01 0.000000000000000000e+00
-2.794849644800182276e+00 1.403991679812318649e+00 -4.310943468278158974e+01 0.000000000000000000e+00
-2.943445169819606466e+00 8.640191469539425517e-01 -4.310678734364159226e+01 0.000000000000000000e+00
-2.932916271967698219e+00 8.831063193792335619e-01 -4.310510599640996787e+01 0.000000000000000000e+00
-2.989652827979808247e+00 9.511122306813944993e-01 -4.310437115953617848e+01 0.000000000000000000e+00
-2.840003240018035502e+00 1.384834522597950368e+00 -4.310380228694011606e+01 0.000000000000000000e+00
-2.958310806660693792e+00 8.406107238255062786e-01 -4.310372596666487510e+01 0.000000000000000000e+00
-2.830734332931845287e+00 1.400929677741449941e+00 -4.310218529168744084e+01 0.000000000000000000e+00
-2.808601065538236075e+00 1.424647888945770102e+00 -4.309851191180134578e+01 0.000000000000000000e+00
-2.896698744606290177e+00 9.618401452691874853e-01 -4.309834318886564830e+01 0.000000000000000000e+00
-2.970972657397943806e+00 8.245622765730368231e-01 -4.309634006065054024e+01 0.000000000000000000e+00
-2.990690396819830621e+00 9.457803074936614873e-01 -4.309498421465915641e+01 0.000000000000000000e+00
-2.795662724207057526e+00 1.359600618042943188e+00 -4.309245308458800849e+01 0.000000000000000000e+00
-2.967484945869262702e+00 8.290296376933272704e-01 -4.309130673322990646e+01 0.000000000000000000e+00
-2.995780816724898710e+00 9.221485590971514323e-01 -4.309002219557861935e+01 0.000000000000000000e+00
-2.804092262455130768e+00 1.291341001106683262e+00 -4.308697567702834164e+01 0.000000000000000000e+00
-2.796594711363056707e+00 1.350601726323425567e+00 -4.308538320243405195e+01 0.000000000000000000e+00
-2.796449272057197621e+00 1.403885980273734457e+00 -4.308230536051181758e+01 0.000000000000000000e+00
-2.795468237286627300e+00 1.392870232053356361e+00 -4.308161542019418988e+01 0.000000000000000000e+00
-2.858548095999083660e+00 1.068355801135657757e+00 -4.308126921749872196e+01 0.000000000000000000e+00
-2.951974584732399265e+00 1.086296395992264907e+00 -4.308124355526792471e+01 0.000000000000000000e+00
-2.808201697461292223e+00 1.422225036015339672e+00 -4.308034184611161521e+01 0.000000000000000000e+00
-2.799530333239943047e+00 1.324873982014983520e+00 -4.307796477642936139e+01 0.000000000000000000e+00
-2.958008103832226343e+00 1.066092116714456361e+00 -4.307773398864376446e+01 0.000000000000000000e+00
-2.961891931605685091e+00 1.052867757982995478e+00 -4.307664017862096983e+01 0.000000000000000000e+00
-2.812382655929442699e+00 1.419825202634106720e+00 -4.307406583490398333e+01 0.000000000000000000e+00
-2.797382378677358616e+00 1.405655119177764867e+00 -4.307245738431502247e+01 0.000000000000000000e+00
-2.795903399543738566e+00 1.368385485035778837e+00 -4.307219604454694917e+01 0.000000000000000000e+00
-2.834010078489797912e+00 1.392657833908579779e+00 -4.306931798952717116e+01 0.000000000000000000e+00
-2.991311840605543892e+00 9.405031159939031271e-01 -4.306923794326036870e+01 0.000000000000000000e+00
-2.912022360529636700e+00 1.207127766819982018e+00 -4.306823259070430510e+01 0.000000000000000000e+00
-2.989856937515908530e+00 8.117803625683557289e-01 -4.306749094798856703e+01 0.000000000000000000e+00
-2.855802511906132768e+00 1.077929641087995494e+00 -4.306717296741197032e+01 0.000000000000000000e+00
-2.943519110376945580e+00 8.660968606684875670e-01 -4.306610348319906478e+01 0.000000000000000000e+00
-3.003827661099067292e+00 8.234001899604145303e-01 -4.306515231705920854e+01 0.000000000000000000e+00
-3.003038638034254415e+00 8.210402234826164047e-01 -4.306383331457588071e+01 0.000000000000000000e+00
-2.955453109710989068e+00 1.073654964150101865e+00 -4.306310499344812825e+01 0.000000000000000000e+00
-2.829795937486189850e+00 1.170786461801315070e+00 -4.306183227556643800e+01 0.000000000000000000e+00
-2.842068169556973167e+00 1.377551414340068003e+00 -4.306146611019949688e+01 0.000000000000000000e+00
-2.911301777276344538e+00 1.208693363648364771e+00 -4.306035098091866331e+01 0.000000000000000000e+00
-2.881134568853046307e+00 1.004145613177192864e+00 -4.305552868166666514e+01 0.000000000000000000e+00
-2.881613625719525285e+00 1.002880623489583733e+00 -4.305503279271844264e+01 0.000000000000000000e+00
-2.944340098900078306e+00 1.109213964912156847e+00 -4.305487292190152715e+01 0.000000000000000000e+00
-2.964713916203622013e+00 8.351090695014787846e-01 -4.304949678704347349e+01 0.000000000000000000e+00
-2.849847119145984209e+00 1.361200221455262760e+00 -4.304903248511313762e+01 0.000000000000000000e+00
-2.923911846780829826e+00 9.036810220248481240e-01 -4.304886353088225093e+01 0.000000000000000000e+00
-2.951865805754420702e+00 1.084496614186206687e+00 -4.304799436836915305e+01 0.000000000000000000e+00
-2.853380880523401775e+00 1.353552720600182724e+00 -4.304546623404460348e+01 0.000000000000000000e+00
-2.920500588907772421e+00 1.181227124633212000e+00 -4.304453945576309337e+01 0.000000000000000000e+00
-2.864625573680547710e+00 1.051932941920210141e+00 -4.304434753803884206e+01 0.000000000000000000e+00
-2.982630946750060463e+00 8.173292367280805548e-01 -4.304423995000787073e+01 0.000000000000000000e+00
-2.857352832769595175e+00 1.344852385203102463e+00 -4.304357755086549986e+01 0.000000000000000000e+00
-2.865609118963667878e+00 1.326189876327932060e+00 -4.304303100501142154e+01 0.000000000000000000e+00
-2.907711633705470256e+00 1.217727180670644671e+00 -4.304267871774526810e+01 0.000000000000000000e+00
-2.797166034258145029e+00 1.387730955663427856e+00 -4.304258182610472971e+01 0.000000000000000000e+00
-2.990339646676405838e+00 9.420608689059397634e-01 -4.304230250409141689e+01 0.000000000000000000e+00
-2.869753660387710070e+00 1.037154845900106981e+00 -4.303713755090142712e+01 0.000000000000000000e+00
-2.816661537893816902e+00 1.412284357024660597e+00 -4.303666844595716867e+01 0.000000000000000000e+00
-2.891671484386421298e+00 9.776911246386523757e-01 -4.303572480792623622e+01 0.000000000000000000e+00
-2.800835117451225376e+00 1.407489140375865144e+00 -4.303507550959319161e+01 0.000000000000000000e+00
-2.970852366052346483e+00 1.018329913207357107e+00 -4.303366357616258853e+01 0.000000000000000000e+00
-2.801034612509850419e+00 1.323405413475629011e+00 -4.303268231849634873e+01 0.000000000000000000e+00
-2.963166517665683841e+00 8.382962290498592317e-01 -4.303045338189389923e+01 0.000000000000000000e+00
-2.886862300620770316e+00 1.273018548561987373e+00 -4.302861402218112374e+01 0.000000000000000000e+00
-2.800412886244707078e+00 1.330457277324058829e+00 -4.302675159782429404e+01 0.000000000000000000e+00
-2.817947501599786797e+00 1.225212488014654211e+00 -4.302609582812328171e+01 0.000000000000000000e+00
-2.818668522695285894e+00 1.221898080508695417e+00 -4.302548144085623250e+01 0.000000000000000000e+00
-3.000887860581626043e+00 8.842121152701333253e-01 -4.302532872835531208e+01 0.000000000000000000e+00
-2.801801135516837515e+00 1.319338832179659082e+00 -4.302346240947809264e+01 0.000000000000000000e+00
-2.831612341334687422e+00 1.166730515664383461e+00 -4.302345215822005997e+01 0.000000000000000000e+00
-2.799466903915829086e+00 1.341338427419812573e+00 -4.302270423664547394e+01 0.000000000000000000e+00
-2.852204927593173345e+00 1.092626142669257394e+00 -4.302112656008012692e+01 0.000000000000000000e+00
