# CurlyM omega_L omega_m logL logPrior
-2.048094333884125096e+00 3.650324297308251698e-01 4.016566619340961597e-01 -6.162024370298115628e+02 0.000000000000000000e+00
-2.391792514270138614e+00 9.741633219449755687e-01 4.642982660640703196e-01 -4.508300674901643106e+02 0.000000000000000000e+00
-2.692384013806447207e+00 8.006999290454346330e-01 1.146385378927272214e+00 -1.215375145840222046e+02 0.000000000000000000e+00
-2.068817765791264751e+00 5.491803154532959308e-02 4.784932749172188249e-01 -5.035758823954102468e+02 0.000000000000000000e+00
-3.391953980647402833e+00 -1.789354749870329275e+00 1.245815583113339287e+00 -3.418317666966088382e+02 0.000000000000000000e+00
-3.178039242109170992e+00 -4.934114641970826498e-01 1.066998969247751949e+00 -1.023825675636926178e+02 0.000000000000000000e+00
-3.229054051148904758e+00 3.420360620047753208e-01 1.599427627566393451e+00 -9.322439362161591703e+01 0.000000000000000000e+00
-2.749897517415928139e+00 1.206098679314721922e+00 1.584748517828487857e-01 -3.437502722134883015e+02 0.000000000000000000e+00
-2.841046945598752149e+00 -9.045140104727004138e-01 1.304306291743747348e+00 -4.907524546591947257e+01 0.000000000000000000e+00
-3.044516839016982779e+00 5.419243047387323209e-01 1.202612111462644018e+00 -4.441946936452898598e+01 0.000000000000000000e+00
-3.029428596424306619e+00 -1.739496865599988951e+00 1.978013561384308394e+00 -1.556450697589471872e+02 0.000000000000000000e+00
-3.381480620293175754e+00 5.703271730661328975e-01 8.883669104397783345e-01 -9.748415690728228356e+01 0.000000000000000000e+00
-2.812063172629728935e+00 -1.414263899741587283e+00 8.394023571133166772e-01 -4.920460450624695881e+01 0.000000000000000000e+00
-2.444950413946584078e+00 -3.159802721198701758e-01 1.612460864669030269e-01 -1.925845468676706105e+02 0.000000000000000000e+00
-2.684224205067693880e+00 -3.211952083620476239e-01 1.354446850838998184e+00 -5.355726795696777032e+01 0.000000000000000000e+00
-2.405253913326348858e+00 9.154870215657082699e-01 1.658304807387268154e+00 -2.369754510662070288e+02 0.000000000000000000e+00
-2.191928241068912708e+00 -1.975500505911856663e+00 3.393855484634741293e-01 -1.747809119789229158e+02 0.000000000000000000e+00
-2.908006820328940645e+00 -4.021025084596690502e-01 1.305952689469122685e+00 -4.633287349947604383e+01 0.000000000000000000e+00
-2.715775508194301580e+00 5.487461798413797442e-01 1.728703876842410114e+00 -6.727185577198298461e+01 0.000000000000000000e+00
-3.444129128927213124e+00 -3.512756606707155838e-01 1.528082549416370783e+00 -2.516313161341327032e+02 0.000000000000000000e+00
-2.695976839825795057e+00 -1.311154718465577407e+00 1.357757225227178122e+00 -4.724673671557973620e+01 0.000000000000000000e+00
-2.492719953251625320e+00 7.476605847204418342e-01 1.062798480489235420e+00 -2.214359498256871746e+02 0.000000000000000000e+00
-3.415031519481940059e+00 1.135415219988893387e+00 2.031808312486136914e-01 -8.587522314383033972e+01 0.000000000000000000e+00
-2.275905044273190736e+00 1.869376479416805584e-02 1.108297964231333754e+00 -2.538412661548652522e+02 0.000000000000000000e+00
-2.063497041632649687e+00 -5.021172828354478757e-01 7.645255562605057786e-01 -3.749580622228435232e+02 0.000000000000000000e+00
-2.980691068574496505e+00 -9.587293965741611190e-02 1.716414307707685660e+00 -5.530500458518718432e+01 0.000000000000000000e+00
-2.433460214348194928e+00 1.310655204803245155e+00 4.083002396472121820e-01 -5.691543428537917180e+02 0.000000000000000000e+00
-3.173024185780512152e+00 -1.327943278258681969e+00 8.693161522541577035e-01 -1.448701077976529916e+02 0.000000000000000000e+00
-2.062579553544932498e+00 -1.504644866454697638e+00 1.436425209011798376e+00 -2.296493155450559698e+02 0.000000000000000000e+00
-2.551455392765264563e+00 -1.255707979480725767e+00 1.620570513998849993e+00 -5.573351952456135194e+01 0.000000000000000000e+00
-3.154373458317306422e+00 -4.129391557907055588e-01 1.777938707644364458e+00 -1.197442067661875456e+02 0.000000000000000000e+00
-2.940156595039117082e+00 1.607787963791843300e+00 1.254845835874282001e+00 -1.217726292252859253e+02 0.000000000000000000e+00
-2.889318799038896213e+00 1.511758483761155070e+00 1.408252750677236653e+00 -1.097371118527765077e+02 0.000000000000000000e+00
-2.807913358263650405e+00 -1.671390594629669657e+00 1.846661973041782423e-01 -4.495457526277457561e+01 0.000000000000000000e+00
-2.508037491905704020e+00 -1.180512380323882615e+00 4.472020622208144891e-02 -9.820821878570055219e+01 0.000000000000000000e+00
-2.662847686709662653e+00 -3.535340097746261234e-01 1.065443659808363197e+00 -6.160985266886951450e+01 0.000000000000000000e+00
-2.784532209462345698e+00 1.576420493713105220e+00 2.746792684315166877e-01 -4.847625226128856752e+02 0.000000000000000000e+00
-2.317869315659248031e+00 6.851103664600659560e-01 4.706054882006622808e-01 -4.275767251326078053e+02 0.000000000000000000e+00
-3.227602768179422821e+00 -1.637416412470830807e+00 5.814096266668151713e-01 -1.790971240180304278e+02 0.000000000000000000e+00
-3.106348688004946457e+00 4.470212789431133316e-01 2.626779324365974277e-01 -5.258661010021140925e+01 0.000000000000000000e+00
-2.656467026570048073e+00 9.709785719203860577e-01 1.797421474467434610e+00 -1.077988785576663133e+02 0.000000000000000000e+00
-2.112688888426278666e+00 1.537852279877320205e+00 1.470970809457134987e-01 -1.385779602375289187e+03 0.000000000000000000e+00
-2.382593543587324447e+00 1.503929619907952819e+00 1.757161801839985271e+00 -3.439312948565518013e+02 0.000000000000000000e+00
-3.171668630141966094e+00 -1.030552707193957307e+00 5.400344847019943328e-01 -1.094963195266425942e+02 0.000000000000000000e+00
-2.377659024108016439e+00 6.777192524879125379e-01 1.373845828777345179e+00 -2.496231553173705038e+02 0.000000000000000000e+00
-2.656582158586020981e+00 -7.540206546955416922e-01 8.036981408125278836e-01 -5.640325601782704013e+01 0.000000000000000000e+00
-2.151274717611264098e+00 1.531623289022627121e+00 1.404856517454203813e+00 -6.402451592703605456e+02 0.000000000000000000e+00
-3.363232576311227184e+00 3.408513586981716248e-01 1.460885021513314674e+00 -1.377798432457254307e+02 0.000000000000000000e+00
-2.833536164471317065e+00 -1.787754704283343710e+00 9.144437012703877654e-01 -6.213588441535537044e+01 0.000000000000000000e+00
-3.346600755205673128e+00 5.491621133372086572e-01 1.233164207372075438e+00 -1.034860889351511730e+02 0.000000000000000000e+00
-2.617273228083371706e+00 1.919676814274746679e-01 1.320619905769018776e-02 -1.848653498621320637e+02 0.000000000000000000e+00
-2.734075762597836690e+00 1.361175662099208816e+00 7.328067007462879534e-01 -2.510786847801536510e+02 0.000000000000000000e+00
-3.065597974398908132e+00 1.615157984069645059e+00 1.417749536429513846e+00 -7.529543887957160564e+01 0.000000000000000000e+00
-2.245636779409702743e+00 3.749812555430247496e-01 1.120178944186650760e+00 -3.241069417027404711e+02 0.000000000000000000e+00
-3.479992315142402148e+00 9.679369838889623212e-02 2.728243095568957388e-01 -1.366371886892196414e+02 0.000000000000000000e+00
-2.585298616400116156e+00 1.431812610762970950e+00 2.751922321020839335e-01 -5.549405312757273805e+02 0.000000000000000000e+00
-2.726892893549739849e+00 3.408008083046049630e-01 3.329774579414952473e-01 -1.226366389286217782e+02 0.000000000000000000e+00
-3.141249177047405805e+00 2.845223555226094603e-01 5.795687432133216355e-01 -4.942529263350269986e+01 0.000000000000000000e+00
-2.066424077311971974e+00 3.743012213387325593e-01 1.650189477986427011e+00 -4.103023578955172184e+02 0.000000000000000000e+00
-2.123816715273769251e+00 7.419452392769387838e-01 1.675864064324077196e+00 -4.190613076815117779e+02 0.000000000000000000e+00
-2.074372321381956041e+00 -1.892337898763069015e+00 5.799791832422050986e-01 -2.361833743945230140e+02 0.000000000000000000e+00
-2.557602375826693475e+00 1.769401344310396640e+00 1.367245043126652959e+00 -3.513696311479249630e+02 0.000000000000000000e+00
-2.168274168171120397e+00 2.908018351313145788e-01 1.383698981198663303e+00 -3.420663787102220113e+02 0.000000000000000000e+00
-2.313071562090901256e+00 1.263381935371638676e+00 7.179818554867962721e-01 -5.613062726428478300e+02 0.000000000000000000e+00
-2.130532252573413388e+00 3.619311128265833011e-01 1.655215194517677624e+00 -3.543981302730716152e+02 0.000000000000000000e+00
-2.272781710498380292e+00 -3.062459285734777659e-01 5.748196379556084201e-01 -2.625138167286391422e+02 0.000000000000000000e+00
-3.153633304372167601e+00 -1.188204690681281983e+00 1.189260172285693251e+00 -1.421716038221288727e+02 0.000000000000000000e+00
-2.552055328376353849e+00 -1.946658355997187062e+00 1.166415554291453605e+00 -5.309311959815986626e+01 0.000000000000000000e+00
-2.837573739783941562e+00 1.989805421694174070e+00 1.915736245060997378e+00 -1.437944335915316287e+02 0.000000000000000000e+00
-2.445050919821501800e+00 3.446770158390293215e-01 1.413778114004953235e+00 -1.674442006461543713e+02 0.000000000000000000e+00
-3.179529261286886843e+00 5.925423654487044223e-01 1.826059322919254768e+00 -7.443798448512387722e+01 0.000000000000000000e+00
-3.247773093426774782e+00 3.925074190929609963e-01 1.987874894881107579e+00 -1.140795414139877266e+02 0.000000000000000000e+00
-3.042993635044722645e+00 6.236938249840704440e-01 1.486608866327984613e+00 -4.504859061076241034e+01 0.000000000000000000e+00
-3.112571624429976147e+00 1.799448781148519583e+00 1.708846871589720928e+00 -6.579635788240852889e+01 0.000000000000000000e+00
-3.268003255119108719e+00 8.884921751370571386e-01 2.176423666631511766e-01 -6.882840659319887777e+01 0.000000000000000000e+00
-2.042572903856064492e+00 1.945348167261958583e+00 8.207834371255497974e-01 -1.304640725060082332e+03 0.000000000000000000e+00
-2.922695750966748385e+00 -8.460937025614024831e-01 1.513513116457455565e-01 -4.171264309099789358e+01 0.000000000000000000e+00
-3.244346106850654277e+00 1.014192861066128160e+00 1.030094712537697743e-01 -9.163641172613890262e+01 0.000000000000000000e+00
-3.052485864273897231e+00 -1.082686891894409253e+00 9.207734746565698902e-01 -8.735599760484109311e+01 0.000000000000000000e+00
-2.212156343530898184e+00 -1.013629312573996355e+00 1.944780131354278130e-01 -2.509542669932303056e+02 0.000000000000000000e+00
-3.130108213177263288e+00 -7.394334462078053782e-01 1.800698053406842303e-01 -6.795704287272945976e+01 0.000000000000000000e+00
-2.720452654927198566e+00 -4.658070902328946272e-01 6.421199282320256829e-01 -5.636796838486400674e+01 0.000000000000000000e+00
-2.323985340594760807e+00 -5.691744973486443371e-01 8.224434164116273260e-01 -1.844691892371094184e+02 0.000000000000000000e+00
-2.423374198837612070e+00 1.433319889326731822e-01 8.747433376091546808e-01 -1.984796695060854006e+02 0.000000000000000000e+00
-2.626171606394209768e+00 -1.045286337703701607e+00 1.068945824575352033e+00 -5.228680034377351404e+01 0.000000000000000000e+00
-2.329444335075492312e+00 1.326852315972671281e+00 1.211132723024042512e+00 -4.435694026372767098e+02 0.000000000000000000e+00
-2.351754150379475661e+00 4.032166772920908193e-01 5.241612807562160414e-01 -3.251766733114168915e+02 0.000000000000000000e+00
-2.133324628522920374e+00 2.884411646010047736e-01 1.613120949467731435e+00 -3.459079952394373549e+02 0.000000000000000000e+00
-3.155364394609356804e+00 8.083817552326117983e-01 7.353063225977359840e-01 -5.177242653000029549e+01 0.000000000000000000e+00
-2.083811784005579426e+00 5.131592612331588033e-01 2.386717045569523854e-01 -6.608414086034443926e+02 0.000000000000000000e+00
-3.496969672046088551e+00 -1.018574220050962875e+00 8.810794086508246803e-01 -3.110959970615647876e+02 0.000000000000000000e+00
-2.673195660870355983e+00 -1.782309412344368793e+00 1.777706056484159358e+00 -5.618560547616440459e+01 0.000000000000000000e+00
-3.298819723625303180e+00 1.729093066260500855e+00 1.847571244473018126e+00 -6.107222044486236001e+01 0.000000000000000000e+00
-2.910980647127626941e+00 9.846004477848422365e-01 1.524904523012849511e+00 -5.619352652709961404e+01 0.000000000000000000e+00
-2.048622183646068518e+00 -1.942690027874672598e+00 6.744056007413236076e-01 -2.438518684022230332e+02 0.000000000000000000e+00
-3.216493621958433025e+00 -1.262428569938789602e+00 1.215100730770926507e+00 -1.791804007547265769e+02 0.000000000000000000e+00
-2.032619664095701939e+00 1.957603118206824533e+00 7.863000890633321527e-01 -1.364900881310276645e+03 0.000000000000000000e+00
-3.212625064874949032e+00 5.619801589209223458e-01 1.159109164262537073e+00 -6.330435454894317360e+01 0.000000000000000000e+00
-2.144650637936318383e+00 -3.767597904585879842e-01 5.168099951232784095e-01 -3.527438105936296324e+02 0.000000000000000000e+00
-2.559526868200928007e+00 -1.763497884539822202e-01 2.040640518940244064e-01 -1.468146807714594502e+02 0.000000000000000000e+00
-3.420085187176539421e+00 1.128921348873100694e+00 7.472735360186165687e-01 -7.687014080723372444e+01 0.000000000000000000e+00
-2.541643231551313331e+00 -2.696730549927082166e-01 6.697140722892739317e-01 -1.162817946338850277e+02 0.000000000000000000e+00
-2.904095265902615353e+00 5.184226226437719243e-01 9.253411404209983537e-01 -5.552553414374980179e+01 0.000000000000000000e+00
-3.166224531714238566e+00 1.217163852386963674e+00 5.405144580182548453e-02 -1.633389217231153054e+02 0.000000000000000000e+00
-3.206492287497201499e+00 1.442656718562351559e+00 1.314251283828683503e+00 -5.684242004460150355e+01 0.000000000000000000e+00
-2.681780983031057275e+00 1.280089180433672924e+00 6.748880391053379002e-01 -2.734231688959589519e+02 0.000000000000000000e+00
-2.584646569994148990e+00 -1.199678427230852717e+00 5.117766478929390850e-01 -6.343471633986337821e+01 0.000000000000000000e+00
-3.107538946477386599e+00 -1.701690779148254506e+00 4.186662145675274505e-01 -1.203330907454291605e+02 0.000000000000000000e+00
-3.353741629180075901e+00 -1.858340483795996256e+00 1.326925361565887806e+00 -3.251382412751640345e+02 0.000000000000000000e+00
-2.162063422344121300e+00 1.487772801950518087e+00 2.880189100583248063e-01 -1.094284554089514359e+03 0.000000000000000000e+00
-2.043625587505931041e+00 -1.249961698327783033e+00 1.978816133045540715e+00 -2.337611477410412135e+02 0.000000000000000000e+00
-3.078086868417801547e+00 -1.690190170426306926e+00 5.574318733571390627e-01 -1.141408987650331142e+02 0.000000000000000000e+00
-2.068545332210451893e+00 -1.590913365546404723e+00 1.230716519377911711e+00 -2.296593589627406686e+02 0.000000000000000000e+00
-2.232197621582817426e+00 -7.233580675612150124e-01 1.456101540265930083e+00 -1.866725474588354814e+02 0.000000000000000000e+00
-2.094475562489744647e+00 1.971230229224431474e+00 1.014041782614106157e+00 -1.107851623277643739e+03 0.000000000000000000e+00
-2.770629045212925412e+00 1.934598332671006338e+00 1.503568520199021874e+00 -2.273194266028712036e+02 0.000000000000000000e+00
-2.141323815895209925e+00 1.397464835049351040e+00 9.647854494083984989e-01 -7.265282530608350271e+02 0.000000000000000000e+00
-2.008671171158677105e+00 -4.988935223690313947e-01 1.352073816738962098e+00 -3.667462187494848536e+02 0.000000000000000000e+00
-2.101580658866630813e+00 1.104063337493541797e+00 8.281821140902712042e-01 -6.954216061494291807e+02 0.000000000000000000e+00
-2.763707582644289840e+00 1.517994366813281815e+00 1.889819246588044122e+00 -1.136772975870212576e+02 0.000000000000000000e+00
-2.845443971794390681e+00 -1.216387372691830615e+00 6.710171963277943297e-01 -4.644585614744995183e+01 0.000000000000000000e+00
-2.843737840843866937e+00 7.362939735086716508e-01 1.328350506947246323e+00 -6.248339658367550697e+01 0.000000000000000000e+00
-3.219236946088613216e+00 6.207155470714851297e-01 1.865499081630684897e-01 -5.821698058855799474e+01 0.000000000000000000e+00
-2.623014925858704771e+00 -1.160171993421878600e+00 1.330995932160692563e+00 -5.004628465821966898e+01 0.000000000000000000e+00
-3.137780509343788271e+00 4.300950375351526023e-01 1.636119288010740025e+00 -6.556507067623502394e+01 0.000000000000000000e+00
-2.814597563795178115e+00 2.498308579078244440e-01 1.903412292512855375e+00 -4.383939546047546543e+01 0.000000000000000000e+00
-2.363480514173574853e+00 1.548519802558750547e+00 1.836377628747021262e+00 -3.561198238961283664e+02 0.000000000000000000e+00
-2.088359837209037728e+00 8.796686490196006236e-01 1.213494683751138892e+00 -5.532846461277420076e+02 0.000000000000000000e+00
-2.202565718581596776e+00 -1.434820779755510811e+00 1.499958025823964647e+00 -1.558697840156769416e+02 0.000000000000000000e+00
-3.025580150521688161e+00 -8.892240220799324524e-01 1.515535826308260559e+00 -9.053402059480646358e+01 0.000000000000000000e+00
-2.955699570050817293e+00 1.039311044443363530e+00 1.628439990484780164e+00 -5.006360958925196059e+01 0.000000000000000000e+00
-2.276590541693808589e+00 2.739532564281375038e-01 7.138506644735427287e-01 -3.324740235971282800e+02 0.000000000000000000e+00
-3.291774602815141115e+00 1.187390878443062681e+00 1.410551770329380616e+00 -6.422973121902376192e+01 0.000000000000000000e+00
-2.274355841610948836e+00 1.974578222297835861e+00 8.072433920833966825e-01 -1.009962226932215458e+03 0.000000000000000000e+00
-2.255153689666504313e+00 1.207308102495673108e+00 1.275416698334264076e-01 -8.404192592850693018e+02 0.000000000000000000e+00
-3.027572738368624616e+00 3.240948101324745978e-01 1.713545496209377239e+00 -5.120534857421088049e+01 0.000000000000000000e+00
-2.873043947234927842e+00 1.152547212164274137e+00 1.889994992956526287e+00 -5.818848579545662147e+01 0.000000000000000000e+00
-2.806698249153359637e+00 9.565131480707808054e-01 4.929078250427100794e-01 -1.616961881436450312e+02 0.000000000000000000e+00
-2.809910771086707282e+00 -4.904091603429756585e-01 5.960303901367728363e-01 -4.489373909699656195e+01 0.000000000000000000e+00
-2.044005741007183463e+00 6.518838495010236267e-01 1.370694220546074149e+00 -5.184291742496942561e+02 0.000000000000000000e+00
-3.303000134466545390e+00 -1.666432493782087132e+00 1.723886460730170933e+00 -2.962653585372384555e+02 0.000000000000000000e+00
-2.500009819775727671e+00 1.443864321161575814e+00 1.261358755677349563e+00 -3.258170589918997848e+02 0.000000000000000000e+00
-3.181887967903568981e+00 -3.258267235847585042e-01 1.168111276486591077e+00 -9.817820777626812401e+01 0.000000000000000000e+00
-2.265245019969551521e+00 6.475272650988355139e-01 1.067390090413356862e+00 -3.633924868726962814e+02 0.000000000000000000e+00
-2.454041926035404941e+00 1.551884966234841290e+00 1.644747222690404298e+00 -3.185172144939479608e+02 0.000000000000000000e+00
-2.532235743981261500e+00 1.073579765966372612e+00 1.710476300911307757e+00 -1.798082770364714236e+02 0.000000000000000000e+00
-3.402999937340178249e+00 -1.671479632237708124e+00 1.003924996735909181e+00 -3.209299355903178252e+02 0.000000000000000000e+00
-2.399161774288965709e+00 7.524792042655350510e-01 1.714595272899729350e-01 -4.442892036730798964e+02 0.000000000000000000e+00
-3.098883724325042888e+00 -1.856316427034835792e+00 1.207116960494534652e+00 -1.615527710801944465e+02 0.000000000000000000e+00
-2.348060107508516126e+00 -1.234872813230594835e+00 7.043785761296853520e-01 -1.309444099876000962e+02 0.000000000000000000e+00
-3.185168811839156344e+00 1.736290746676501406e+00 9.209376091441210388e-01 -1.148897818672875530e+02 0.000000000000000000e+00
-3.486686097973286103e+00 -1.392016304005606608e+00 1.936417862103569032e+00 -4.295679834055409287e+02 0.000000000000000000e+00
-3.449877233070015592e+00 1.415006690702020453e+00 1.687314495684235860e+00 -1.027971671358909589e+02 0.000000000000000000e+00
-2.063327993969122698e+00 -1.597243451216891152e+00 9.132208680122215760e-01 -2.484135063274828212e+02 0.000000000000000000e+00
-2.563478434911663051e+00 1.216666301994137278e+00 7.497531519253586296e-01 -3.205051674117835319e+02 0.000000000000000000e+00
-3.393256098341989269e+00 1.593735803443852905e+00 1.363268891230097868e+00 -7.169230361946921448e+01 0.000000000000000000e+00
-3.386750629696694492e+00 6.381000777214849151e-01 1.757638011379017318e+00 -1.414436791887124514e+02 0.000000000000000000e+00
-3.300226023798097152e+00 1.619595616699455842e+00 3.982204591698940699e-01 -1.626733707469402930e+02 0.000000000000000000e+00
-2.566216246465406137e+00 -2.514565376749505754e-01 2.189648548842194620e-01 -1.350572650304670788e+02 0.000000000000000000e+00
