# CurlyM omega_L omega_m logL logPrior
-2.234515458316858272e+00 2.285664889453116189e-01 1.196047823805148402e+00 -6.408215006381899730e+04 0.000000000000000000e+00
-3.396470329258058474e+00 1.401329385024362884e+00 6.548198690863976656e-01 -1.842415464511818470e+02 0.000000000000000000e+00
-2.220649416067496329e+00 9.217973537980512777e-01 7.749032625302937349e-01 -1.282146911765133700e+04 0.000000000000000000e+00
-3.168052798013644811e+00 8.995580433053871339e-01 4.129971459423633640e-01 -1.143238015988294355e+05 0.000000000000000000e+00
-3.372968586428041426e+00 6.516815148822348025e-01 7.385168885241262249e-01 -6.126316567422672233e+04 0.000000000000000000e+00
-2.192915907166269385e+00 1.134902429296780868e+00 8.352723075853619727e-01 -1.073598069282859342e+03 0.000000000000000000e+00
-3.407688111962783317e+00 1.288760915116343497e+00 1.420720904590270672e+00 -1.142280527455931588e+04 0.000000000000000000e+00
-3.146562157305193175e+00 4.538095464809336343e-01 1.077572978669916637e+00 -2.451562815478108314e+04 0.000000000000000000e+00
-2.552590439977297621e+00 -3.263890935507579028e-01 1.411601503861764861e+00 -9.882029895602031611e+05 0.000000000000000000e+00
-3.004435748380240412e+00 8.541168129725327240e-01 1.669965852140798956e-01 -5.127531476812776178e+06 0.000000000000000000e+00
-2.820899693490561688e+00 7.386406616075188447e-01 5.239045167534199798e-01 -1.732698818155572808e+05 0.000000000000000000e+00
-2.023459934785101222e+00 8.438237143476334801e-01 6.346121104542112867e-01 -5.288887800107915973e+04 0.000000000000000000e+00
-2.253238159686272279e+00 1.385270931104773506e+00 1.713576028704194010e-01 -3.552282286443549674e+04 0.000000000000000000e+00
-3.385068933793293322e+00 1.328315163440521918e+00 3.396872037840695802e-01 -1.031589679674730360e+04 0.000000000000000000e+00
-3.270094882660707469e+00 2.038450927780703081e-01 1.171890617763675424e+00 -6.602498376712363097e+04 0.000000000000000000e+00
-2.134179907502585127e+00 9.733186304704686265e-01 6.283150285922176614e-01 -2.497741253369833430e+04 0.000000000000000000e+00
-2.978766050917941222e+00 1.436073883670363704e+00 1.153344215002325868e+00 -7.157824612348898881e+03 0.000000000000000000e+00
-2.365522610542949433e+00 -3.241007392611983118e-02 1.273147946975489830e+00 -2.099323824945016531e+05 0.000000000000000000e+00
-2.502809967880575748e+00 1.087092271484344508e+00 4.430175246484553409e-01 -3.510240215916809393e+04 0.000000000000000000e+00
-2.676960534547643711e+00 1.314947572349141725e+00 9.035793326893865052e-01 -7.797554154493216174e+02 0.000000000000000000e+00
-3.485580098563808793e+00 9.465665716751984204e-01 9.054626684819894189e-01 -9.714927118529681138e+02 0.000000000000000000e+00
-2.722370712833867223e+00 8.618800561799773163e-01 9.804880858968573198e-01 -2.568517248264107366e+03 0.000000000000000000e+00
-3.394593447423971178e+00 8.617728161354111238e-01 1.331212802637592230e+00 -1.856088975113790866e+03 0.000000000000000000e+00
-2.284996861654277733e+00 9.179558520453573456e-01 1.354977520503558575e+00 -1.118162284415918748e+03 0.000000000000000000e+00
-2.413401398877820014e+00 1.265425457127427489e+00 3.841486934227180683e-01 -1.797886053743565935e+04 0.000000000000000000e+00
-2.453592706602434781e+00 3.556421684657942173e-01 8.543760051782722797e-01 -2.708048107194628683e+05 0.000000000000000000e+00
-2.717319517251376215e+00 1.190133544089910123e+00 4.198103068743740396e-01 -2.009245542597066742e+04 0.000000000000000000e+00
-2.374891248349492390e+00 1.232801360205514118e+00 3.130458169466668883e-01 -3.454791342213950702e+04 0.000000000000000000e+00
-2.379593019636476292e+00 1.143994108235140361e+00 1.364841289639525002e+00 -4.493677778518972445e+03 0.000000000000000000e+00
-3.115950227386882432e+00 -4.432130292222751788e-01 1.481716937883887253e+00 -2.401999248714141082e+06 0.000000000000000000e+00
-2.145971321352428518e+00 1.318721462234733632e+00 1.185465205771857544e+00 -3.643035272751832053e+03 0.000000000000000000e+00
-2.337404105837092239e+00 -1.874059863013207428e-01 1.440474370890657774e+00 -1.904055341236605018e+05 0.000000000000000000e+00
-3.131386271234171570e+00 7.823681118773223586e-02 9.322569352395380093e-01 -9.856320815168360248e+06 0.000000000000000000e+00
-2.893016384219711412e+00 8.340439130305430382e-01 6.509142678463483156e-01 -3.901482430468936946e+04 0.000000000000000000e+00
-3.414311083279210290e+00 8.545552334336683487e-01 8.846255732068066813e-01 -4.301184655892468982e+03 0.000000000000000000e+00
-3.440211424452304545e+00 3.448193335480689847e-01 7.014862993800086155e-01 -1.920126161031909520e+06 0.000000000000000000e+00
-2.639669983717567447e+00 1.273247419742828956e+00 1.692395843832345814e-01 -6.061155788398846198e+04 0.000000000000000000e+00
-3.463436220308869551e+00 8.351405907504289017e-01 4.793382021456805142e-01 -1.040229423028289166e+05 0.000000000000000000e+00
-3.224599307920504643e+00 4.227423378673056398e-01 6.907998473125694927e-01 -6.239306022697228473e+05 0.000000000000000000e+00
-2.054127089561704977e+00 1.336734978116291161e+00 2.701771151374026125e-01 -2.757561705224653633e+04 0.000000000000000000e+00
-2.593259704529526033e+00 1.445167392137967299e+00 3.269691276335893182e-01 -7.542386189988327715e+03 0.000000000000000000e+00
-2.317553292351795413e+00 1.374348794954430408e+00 2.854635695441262166e-01 -1.830405711377675834e+04 0.000000000000000000e+00
-3.240977900187775873e+00 1.363044261972830018e+00 2.222568271963110687e-01 -2.061075967088252219e+04 0.000000000000000000e+00
-2.276534307456149708e+00 -2.694591652835855999e-01 1.428263858788703544e+00 -4.255452932595325401e+05 0.000000000000000000e+00
-2.572337986376365127e+00 1.393770022462732516e+00 5.836578794288526106e-01 -7.433182981051706975e+02 0.000000000000000000e+00
-2.046347230731399236e+00 1.099269625934252925e+00 8.376106075456941635e-01 -1.925024819910225915e+03 0.000000000000000000e+00
-2.417322833791133885e+00 7.113040212244630123e-01 1.360514244300995657e+00 -3.813205187466387969e+01 0.000000000000000000e+00
-3.251633370783268973e+00 1.215737971835438636e+00 7.667226253438699235e-01 -1.116324059158471869e+02 0.000000000000000000e+00
-3.469159341599629798e+00 1.497556113941833855e+00 7.832423291828212175e-01 -2.627694849260821684e+03 0.000000000000000000e+00
-3.189531838980923073e+00 -2.930182306934584480e-01 1.350168393643028208e+00 -1.493887785784785869e+06 0.000000000000000000e+00
-2.138228004573618168e+00 1.306941720979524657e+00 1.247800188646083441e+00 -4.465343459679917032e+03 0.000000000000000000e+00
-2.108281989786092048e+00 4.381493318681067839e-01 1.377409444206904698e+00 -4.784794442126666581e+03 0.000000000000000000e+00
-2.331907032199394436e+00 1.391225828916198948e+00 1.181666270700429955e+00 -5.125843957349783523e+03 0.000000000000000000e+00
-3.050303111924421273e+00 9.509283086188115020e-01 1.274369059471768040e+00 -1.649364799382372212e+03 0.000000000000000000e+00
-3.356313382385804900e+00 1.180242065116248407e+00 3.187977094456915239e-01 -3.299788093363182998e+04 0.000000000000000000e+00
-3.334746859741869240e+00 8.170313682590137905e-01 1.132537334332601953e+00 -1.065853938477992244e+02 0.000000000000000000e+00
-3.466478767591839372e+00 1.627932274135231450e-01 9.882666227903367240e-01 -3.817096514953191509e+05 0.000000000000000000e+00
-3.215349170852359606e+00 5.047331067497229373e-01 1.189884817260759897e+00 -6.755175675042582043e+03 0.000000000000000000e+00
-2.513160631699800085e+00 3.947505981909216199e-01 1.036464837738627631e+00 -5.791849467874223774e+04 0.000000000000000000e+00
-2.493525564099786873e+00 8.467132868690288028e-01 4.430976810125426546e-01 -1.546073711523526290e+05 0.000000000000000000e+00
-3.031663260201045151e+00 1.163273234930195077e+00 7.461251835744175942e-01 -8.790008386493828993e+02 0.000000000000000000e+00
-3.314799051907134864e+00 1.199991440538999532e+00 1.152921489185950499e+00 -3.957532971179794458e+03 0.000000000000000000e+00
-2.186364484019173382e+00 1.482208263936001913e+00 1.436780579456492069e+00 -1.103040492384516074e+04 0.000000000000000000e+00
-2.733809593855934583e+00 1.130068207886303133e+00 1.978416947512738611e-03 -5.856148586440178333e+05 0.000000000000000000e+00
-2.631142016074041745e+00 1.371252096296135203e+00 1.406765691177644939e+00 -9.966881968072428208e+03 0.000000000000000000e+00
-2.145330526409012784e+00 6.834822667552077347e-01 3.951599347904823922e-01 -1.236323731687455205e+06 0.000000000000000000e+00
-2.647601787132022100e+00 1.261324398896155330e+00 6.845486237914832905e-01 -9.405261517306421410e+02 0.000000000000000000e+00
-2.992564845598582046e+00 1.179917635970892942e+00 5.007495829173215229e-01 -1.069815292721911464e+04 0.000000000000000000e+00
-2.720342018116860494e+00 1.486472827519249806e+00 1.232189964629850198e+00 -8.823821828731928690e+03 0.000000000000000000e+00
-2.023951408048457079e+00 1.382816772045143860e+00 3.014390342920761912e-01 -1.770665032881046500e+04 0.000000000000000000e+00
-2.538988090663315322e+00 1.213683219819624126e+00 1.112224351097051089e+00 -1.910920292651132741e+03 0.000000000000000000e+00
-2.104471436369008686e+00 4.631819572289558873e-01 8.599908017865089960e-01 -1.286883003995568142e+05 0.000000000000000000e+00
-2.900958955755176927e+00 1.090344202164907461e+00 7.898356954104150951e-01 -1.525859964347014284e+03 0.000000000000000000e+00
-3.329073851687074370e+00 1.150285664752821013e+00 2.147794779280915167e-01 -8.032124549512856174e+04 0.000000000000000000e+00
-2.412408955328484428e+00 2.540055338754760306e-01 1.253705856433055432e+00 -3.629658690634241066e+04 0.000000000000000000e+00
-2.815793208664306491e+00 1.475480879617770524e+00 6.164750946730701564e-01 -7.953165203908284298e+01 0.000000000000000000e+00
-3.442445327096436358e+00 1.447852359211069917e+00 8.512433326687833812e-01 -2.950643247826696097e+03 0.000000000000000000e+00
-2.204055229461266752e+00 9.493383809938903406e-01 1.427092105173306535e+00 -2.252753300527291231e+03 0.000000000000000000e+00
-2.180938501869917445e+00 5.989077009791377026e-02 1.182184210197748442e+00 -2.168256208617619413e+05 0.000000000000000000e+00
-2.260095629002194073e+00 1.498137238912264024e+00 9.343798033034798056e-01 -2.540084711866608814e+03 0.000000000000000000e+00
-3.422648640685328481e+00 1.143951624946553558e+00 1.340243381296596814e+00 -6.899446797728597630e+03 0.000000000000000000e+00
-2.346606211855271074e+00 5.550794211340157602e-01 1.142448698765615722e+00 -1.099064057295138264e+04 0.000000000000000000e+00
-2.456679082336148845e+00 4.890188905277078057e-01 1.489759840546709180e+00 -3.325797147840792150e+02 0.000000000000000000e+00
-2.018597510168715470e+00 5.980681333931849863e-01 1.458428246743050050e+00 -1.464517800116715591e+02 0.000000000000000000e+00
-3.220259890358767585e+00 1.252469112604720936e+00 3.057097425601996710e-01 -2.385716378208967217e+04 0.000000000000000000e+00
-2.409638766636365670e+00 1.252069992485643546e+00 1.378106166308499247e-01 -8.831058658208994893e+04 0.000000000000000000e+00
-2.013029133140603388e+00 9.418520427427863329e-01 9.114093936599140244e-01 -4.302292096383503122e+03 0.000000000000000000e+00
-2.955440490028455880e+00 1.395824914636361713e+00 1.466415334309582263e+00 -1.280749767212122606e+04 0.000000000000000000e+00
-2.994722962002938083e+00 5.901453967588428107e-01 1.112801427220523109e+00 -7.384663380753507226e+03 0.000000000000000000e+00
-2.756723493955722137e+00 7.458800480977125780e-01 1.200379478651711018e+00 -4.603756547886426915e+02 0.000000000000000000e+00
-3.178598349570611603e+00 6.506029608237101636e-01 1.168822885525985678e+00 -1.927031740460504579e+03 0.000000000000000000e+00
-2.954918115388384336e+00 5.021996896819372891e-01 7.785361824565647515e-01 -1.435760937506266346e+05 0.000000000000000000e+00
-3.079113085883228962e+00 1.075279754122975051e+00 1.011623987148482007e+00 -2.499882213247791469e+02 0.000000000000000000e+00
-3.327566390932575224e+00 1.189600899878016538e+00 1.109788103526324177e+00 -3.068440646203298456e+03 0.000000000000000000e+00
-2.602544878487457858e+00 9.286353239876536936e-01 4.903993718037024663e-01 -6.562467627579164400e+04 0.000000000000000000e+00
-2.770663399382790271e+00 1.290510661960569405e-01 9.039924794003182384e-01 -3.084856606029436924e+06 0.000000000000000000e+00
-2.210547199748888580e+00 1.102612889821482645e+00 5.295969923674347379e-01 -2.069764093187682738e+04 0.000000000000000000e+00
-2.325796124362346173e+00 8.928993290067757105e-01 1.453347651262870022e+00 -2.100225860362611911e+03 0.000000000000000000e+00
-2.265901857397830454e+00 8.778782027620116724e-01 1.360709604642906800e+00 -7.732324201683053388e+02 0.000000000000000000e+00
-3.456428622381981342e+00 -5.436532964123663714e-02 1.120073689647867576e+00 -1.218019557369868271e+06 0.000000000000000000e+00
-2.756951282198312647e+00 1.928996336157497993e-01 9.157450725379385759e-01 -7.063012898929147050e+05 0.000000000000000000e+00
-3.308388068684124939e+00 5.426335244654831858e-01 1.003088059289275691e+00 -2.107166267051916657e+04 0.000000000000000000e+00
-2.375672517519543447e+00 2.383591933160363885e-01 7.740264748273708584e-01 -9.307495503515200689e+06 0.000000000000000000e+00
-2.669033441304375920e+00 9.770820361385466057e-01 1.273559895913651596e+00 -1.358881695071013155e+03 0.000000000000000000e+00
-2.452889364156284557e+00 4.228189291115496129e-01 1.348536667610438000e+00 -5.544789339701119388e+03 0.000000000000000000e+00
-2.736641611309547972e+00 3.842520771155134018e-01 1.340568608253492444e+00 -6.832417699782334239e+03 0.000000000000000000e+00
-3.093523544620454313e+00 1.821665126110877386e-01 8.209423688683236131e-01 -3.224430880836019292e+07 0.000000000000000000e+00
-3.493683242662078303e+00 5.419969955521481975e-01 5.035387303795227920e-01 -1.969775434718341567e+06 0.000000000000000000e+00
-3.438003169520448044e+00 1.135244228747642747e+00 1.258993717329380813e-01 -1.630524390378433454e+05 0.000000000000000000e+00
-2.284252065404830834e+00 7.034551278494469706e-01 8.690683806936950750e-01 -2.690133645848179731e+04 0.000000000000000000e+00
-2.501701091609500605e+00 1.296974976662210954e+00 1.405785511974223079e+00 -8.191511262673615420e+03 0.000000000000000000e+00
-3.159513054013940891e+00 9.522511459765437003e-01 6.744610330546170207e-01 -1.368169141117899198e+04 0.000000000000000000e+00
-3.155359941567132953e+00 7.461414450614943794e-01 1.499175399736548897e+00 -2.282007563024953015e+03 0.000000000000000000e+00
-3.262775304625384898e+00 6.205734789325763057e-01 8.992138672392830934e-01 -2.612979823308865161e+04 0.000000000000000000e+00
-2.538095014733767307e+00 9.538167393271435035e-01 5.334335546523127913e-01 -4.396257388106769213e+04 0.000000000000000000e+00
-3.434027900910925801e+00 1.430099083716390718e+00 1.436315256746396596e+00 -1.466420495826833030e+04 0.000000000000000000e+00
-2.435204540880741231e+00 1.180591322450963654e+00 4.508894699578564480e-01 -1.947188591278072636e+04 0.000000000000000000e+00
-3.041497440273849051e+00 1.499119798575039297e+00 1.264809424367545843e+00 -1.080767957777458832e+04 0.000000000000000000e+00
-3.044658907376591728e+00 3.564426865921022092e-01 7.660521376301161478e-01 -5.733978105920946691e+05 0.000000000000000000e+00
-3.177928296221996352e+00 5.903050060699829293e-01 1.462102238875495619e+00 -2.460279399275690366e+02 0.000000000000000000e+00
-2.331991903329563520e+00 1.218818517287809655e+00 1.089825207313134925e+00 -1.365713778226409886e+03 0.000000000000000000e+00
-3.226292059214436847e+00 1.471505520588037630e+00 6.391034337054130043e-01 -3.347776999923178209e+02 0.000000000000000000e+00
-3.306398251728184690e+00 1.166479263252187204e+00 1.254068624358982253e+00 -5.249919019995867529e+03 0.000000000000000000e+00
-2.054412790527821109e+00 -2.826544522777172871e-02 1.091172341109033272e+00 -1.587978418873729184e+06 0.000000000000000000e+00
-3.040375363121300190e+00 -2.078575571213132217e-02 1.441249689385116994e+00 -5.093865263826560840e+04 0.000000000000000000e+00
-2.698561393768784455e+00 7.433776717317054361e-01 8.712008578853466245e-01 -1.747135028023873747e+04 0.000000000000000000e+00
-3.326296889706175985e+00 7.183045380584599515e-01 9.510918028811410352e-01 -8.339143509164263378e+03 0.000000000000000000e+00
-3.179517898225130867e+00 9.593914505429231854e-01 9.900911887915881948e-01 -2.080481397006533939e+02 0.000000000000000000e+00
-2.747436031061053718e+00 6.680022282390649657e-01 4.716007670617395897e-01 -5.091189718482830212e+05 0.000000000000000000e+00
-2.403470025289791145e+00 1.217255062775678631e+00 1.228213578392290728e+00 -3.406100318298097591e+03 0.000000000000000000e+00
-3.213526442630762592e+00 1.096157977627290503e+00 4.322412428291504405e-01 -2.782625678870431875e+04 0.000000000000000000e+00
-2.533866284035577010e+00 1.855890467666115873e-01 9.771304333368057149e-01 -4.020753152980838204e+05 0.000000000000000000e+00
-3.190464168181784910e+00 1.129603971171305510e+00 1.134023366001237099e+00 -2.285005251854433482e+03 0.000000000000000000e+00
-3.343840166375891876e+00 4.623714129060928490e-01 1.370692592941005206e+00 -1.169276103390592425e+03 0.000000000000000000e+00
-3.049884339666149913e+00 1.083786566532422890e+00 1.369979828116424936e-01 -2.398530257705568802e+05 0.000000000000000000e+00
-3.378744736337576438e+00 1.090416564962935597e+00 1.177370549054624238e+00 -2.769315064030432040e+03 0.000000000000000000e+00
-2.047743576169611668e+00 1.437225697161327087e+00 1.264186009187177939e+00 -6.574085565577807756e+03 0.000000000000000000e+00
-3.423872668073641989e+00 7.680979186163012784e-01 1.396047981952537098e+00 -1.569265989798084092e+03 0.000000000000000000e+00
-2.563856963218367646e+00 9.755193134320663262e-01 1.083536186268248880e+00 -4.286678230140960721e+01 0.000000000000000000e+00
-3.108150397441899582e+00 1.116711447155489312e+00 2.590281168885033569e-01 -7.861394469084472803e+04 0.000000000000000000e+00
-2.599412082595955908e+00 4.853547399630513959e-01 1.235978927940581285e+00 -7.836329899686165845e+03 0.000000000000000000e+00
-3.055959674343486476e+00 7.782343004351255367e-01 7.311312237385193535e-01 -3.114181479052957729e+04 0.000000000000000000e+00
-2.766582275318795414e+00 -3.377357791517456298e-01 1.399539900338344856e+00 -1.442671713842806173e+06 0.000000000000000000e+00
-2.112361604871595411e+00 9.883855249107044161e-01 7.607167600376216754e-01 -9.506847131706048458e+03 0.000000000000000000e+00
-3.158230585100273657e+00 1.292404773591581124e+00 1.203020506284794955e+00 -6.096566378429510223e+03 0.000000000000000000e+00
-2.753585054597504467e+00 8.553411430258929249e-01 8.534024744625012815e-01 -8.745052652247217338e+03 0.000000000000000000e+00
-2.561532687056781388e+00 2.241437807273024552e-01 9.645543868503114737e-01 -3.154121461848962354e+05 0.000000000000000000e+00
-2.883672180948125607e+00 5.005885636251806714e-01 1.294683023359341600e+00 -3.224737606458990740e+03 0.000000000000000000e+00
