# CurlyM omega_L omega_m logL logPrior
-3.102835748883685074e+00 5.702299134722088603e-01 1.065444400841299322e+00 -4.700573018775585155e+01 0.000000000000000000e+00
-2.271033218896266970e+00 1.038734450169073453e-01 6.645930774235130345e-01 -3.138481713229867864e+02 0.000000000000000000e+00
-3.363653545017053492e+00 -1.196075672834106263e-01 1.026638859996696240e+00 -1.501173273231385110e+02 0.000000000000000000e+00
-2.877823330627593545e+00 8.809879545013871160e-01 1.466437778093921729e+00 -5.862216382603021003e+01 0.000000000000000000e+00
-2.154209320177231657e+00 8.572765274025673232e-03 5.763237755068485457e-01 -4.019957331525066593e+02 0.000000000000000000e+00
-2.534524499200863978e+00 5.361961485093091895e-01 5.647356051278100697e-01 -2.208520102313978271e+02 0.000000000000000000e+00
-2.752568784013634140e+00 -1.589261714798390346e-01 4.507113567984669666e-01 -6.779316615985817407e+01 0.000000000000000000e+00
-2.844592501027302323e+00 4.654455098260799062e-01 5.549705224570681272e-01 -8.066829061217006824e+01 0.000000000000000000e+00
-3.127115961692180424e+00 2.750413503219287237e-02 9.445869351744655695e-01 -5.959713147017563273e+01 0.000000000000000000e+00
-2.592444327785738523e+00 -8.636345559876898448e-02 1.613361731903871776e-01 -1.450050092767681065e+02 0.000000000000000000e+00
-3.171905015245038761e+00 6.378056774242868432e-02 6.721775141354756622e-01 -6.018543883666684025e+01 0.000000000000000000e+00
-2.871373251766090373e+00 3.236945549608211681e-01 1.033428264388325246e+00 -5.003668338933449178e+01 0.000000000000000000e+00
-3.161914603819234060e+00 4.835667991356399353e-01 1.020450255512511006e+00 -5.399337112513540404e+01 0.000000000000000000e+00
-2.378023865047742547e+00 -3.230715313849260584e-01 1.486840744633243228e+00 -1.411869308240229088e+02 0.000000000000000000e+00
-3.111389952928228286e+00 2.523146939459707250e-01 7.971681541227220169e-01 -4.896707214745114101e+01 0.000000000000000000e+00
-2.867746047101988438e+00 -1.065563480142077690e-01 8.616921192294699772e-01 -4.367289168493920926e+01 0.000000000000000000e+00
-3.437473191693365848e+00 7.524233090552393532e-01 7.922371084101489380e-01 -9.947341619994625717e+01 0.000000000000000000e+00
-2.498687246576913878e+00 5.033786410627318908e-01 1.022955248520163452e-01 -3.076375723457437061e+02 0.000000000000000000e+00
-2.241943933109040721e+00 -2.310301770193746163e-01 1.051656296661897638e+00 -2.514647804502308759e+02 0.000000000000000000e+00
-3.256648181617185500e+00 9.206588218246334332e-01 6.126053490689771230e-01 -5.833488019686327419e+01 0.000000000000000000e+00
-2.515085054276814169e+00 -1.182125323872604827e-01 9.691316701817748180e-02 -1.851947369346671906e+02 0.000000000000000000e+00
-2.317363073978645271e+00 4.677145777032976071e-02 7.106447401629587546e-01 -2.671187735953843116e+02 0.000000000000000000e+00
-2.711895190213575724e+00 9.339498727123580757e-01 3.304751354127551388e-01 -2.325596961426777511e+02 0.000000000000000000e+00
-2.300781056295897020e+00 3.852088889166120911e-01 1.180131999098176010e+00 -2.790249827259207223e+02 0.000000000000000000e+00
-2.491727499129975154e+00 -3.530261999801772577e-01 5.045012567968627515e-01 -1.399575455730585531e+02 0.000000000000000000e+00
-2.383244637899532670e+00 5.272964261150967502e-01 1.040765605973759333e+00 -2.590549653958459544e+02 0.000000000000000000e+00
-2.267514102994308445e+00 4.917377919897268357e-01 4.132322753224863532e-01 -4.324203190958249934e+02 0.000000000000000000e+00
-2.833817704244896873e+00 8.427216153143506361e-01 9.222012705116109377e-01 -9.314624476683212606e+01 0.000000000000000000e+00
-2.511991204911743658e+00 -2.986472532615671027e-01 7.338012532465281179e-01 -1.225813598762554193e+02 0.000000000000000000e+00
-3.142835496931288386e+00 6.394570190946549104e-01 4.727366764286721756e-01 -5.256414280741541489e+01 0.000000000000000000e+00
-3.112521416496797144e+00 8.329879288665875681e-01 5.396152306631948892e-02 -9.493283695972718306e+01 0.000000000000000000e+00
-3.434252191774983309e+00 5.779404213027956594e-01 5.580472898209617449e-01 -9.866938226154209701e+01 0.000000000000000000e+00
-2.603050200650200985e+00 8.596222601925385121e-01 1.822347905732661921e-01 -3.137032514150220095e+02 0.000000000000000000e+00
-2.698640805009747012e+00 7.348501712118810092e-01 1.234558914877096347e+00 -1.067071365678144730e+02 0.000000000000000000e+00
-2.776816005189633341e+00 4.701586603241541540e-01 4.376689027407691945e-01 -1.099898510117793364e+02 0.000000000000000000e+00
-2.151169320891095360e+00 2.476250752312033898e-01 6.628299828160788554e-01 -4.391723412931003168e+02 0.000000000000000000e+00
-2.876909277442123880e+00 -4.319183668215498817e-01 8.452982235044310677e-01 -4.164896873330894067e+01 0.000000000000000000e+00
-2.295991064604857357e+00 9.306038191755215960e-01 7.871519100316914930e-01 -4.500895711592064004e+02 0.000000000000000000e+00
-3.362587315202913096e+00 7.231543606285585346e-01 4.092490107611989614e-01 -7.024171815625720683e+01 0.000000000000000000e+00
-3.447870885795912610e+00 -2.442465536228071166e-01 1.488582760831380414e+00 -2.399605139043858344e+02 0.000000000000000000e+00
-2.750451263986332773e+00 -1.180904880588121708e-01 1.396088265770489834e-02 -9.206476571782164342e+01 0.000000000000000000e+00
-2.242161954418339320e+00 8.074170983105161126e-01 5.827029197076328826e-01 -5.085004120444877458e+02 0.000000000000000000e+00
-2.060743064075810427e+00 -5.449929710213408107e-04 6.984167872705634439e-01 -4.675844810168603658e+02 0.000000000000000000e+00
-3.191338159280636244e+00 -3.667307255001189814e-01 1.198421470900222108e+00 -1.052057084471936719e+02 0.000000000000000000e+00
-2.831554426658171142e+00 2.038024739571753230e-02 3.104751696660272287e-01 -6.562149990476942207e+01 0.000000000000000000e+00
-2.161604035520474199e+00 5.586441986440608964e-01 8.743608027942650907e-01 -4.638735382976678920e+02 0.000000000000000000e+00
-3.270541803090553756e+00 -1.707782205073030690e-01 1.487199165739683249e-01 -7.622938098846506705e+01 0.000000000000000000e+00
-3.043333157717533766e+00 3.548609811628028465e-01 3.500293442952463474e-01 -5.062482182841970513e+01 0.000000000000000000e+00
-2.767380464379179283e+00 2.149121224874148139e-01 1.146618397823191138e-01 -1.115038076390345623e+02 0.000000000000000000e+00
-2.718750064109011433e+00 -3.082748773166132938e-02 9.367771161485622944e-01 -6.527375043793628606e+01 0.000000000000000000e+00
-3.339684611324850838e+00 -4.782419186867571947e-01 4.151385627035802939e-01 -1.324877272663330814e+02 0.000000000000000000e+00
-3.443003707394143742e+00 7.978001876582391239e-01 7.605455245064861591e-01 -9.695201397647664976e+01 0.000000000000000000e+00
-3.245984265608440111e+00 7.437277869512641804e-01 8.795751756053750148e-01 -5.828564006993007496e+01 0.000000000000000000e+00
-3.387029640491403093e+00 4.446722990838742895e-01 1.140812883979514802e-01 -7.680728845959959017e+01 0.000000000000000000e+00
-2.370073559823355769e+00 3.990194860968029333e-01 1.551112107262878625e-01 -3.702298109644484612e+02 0.000000000000000000e+00
-2.134066585959429219e+00 3.060304189161975330e-01 5.415744849329158228e-01 -4.871803328041277723e+02 0.000000000000000000e+00
-2.398010279976707348e+00 7.734544456396821310e-01 3.566000619325661036e-01 -4.077134370687303431e+02 0.000000000000000000e+00
-3.479735787659309132e+00 5.029279016149095227e-01 1.370140785948157358e+00 -1.733384896370179149e+02 0.000000000000000000e+00
-3.486317033827553313e+00 3.197780522189003216e-01 1.273299972708424876e-02 -1.063930877915217934e+02 0.000000000000000000e+00
-2.375100132105010253e+00 -1.519785503824011286e-01 1.308741362690395871e+00 -1.645805174059771048e+02 0.000000000000000000e+00
-2.808480655965591488e+00 6.566036200228075881e-02 6.422231786472880621e-01 -6.041856063701197144e+01 0.000000000000000000e+00
-3.206342463639987539e+00 9.017497102508628681e-02 3.951771587778714068e-01 -5.926698838376827183e+01 0.000000000000000000e+00
-2.786450040037056208e+00 8.569575481370733661e-01 4.639090431969755679e-01 -1.569514300458608886e+02 0.000000000000000000e+00
-3.417819108934222694e+00 5.573677567163147772e-01 2.903283406797051991e-01 -8.453367982117217139e+01 0.000000000000000000e+00
-2.909670676645883525e+00 -5.981648314839314168e-02 1.861316548866872311e-01 -5.283352639337291379e+01 0.000000000000000000e+00
-2.600565044429609785e+00 2.045330525098402186e-01 1.008545750583850653e+00 -1.116728549158857220e+02 0.000000000000000000e+00
-2.244744923680129123e+00 5.182464908131746428e-01 1.017643720011878861e+00 -3.622059868173922155e+02 0.000000000000000000e+00
-3.269601823851033373e+00 1.700513541437326248e-03 1.146433027250871373e+00 -1.080160967796169302e+02 0.000000000000000000e+00
-2.789969201889471950e+00 4.881104304160546747e-01 4.295471549337288031e-01 -1.080205212825902379e+02 0.000000000000000000e+00
-2.986120789376337292e+00 4.366600554885756713e-01 5.878124830112707588e-01 -5.202369471302429105e+01 0.000000000000000000e+00
-2.238131427747249713e+00 -6.219511240272179720e-02 7.479421478335935847e-01 -3.034481247415744178e+02 0.000000000000000000e+00
-2.493448773265810825e+00 2.411665928417897342e-01 1.173669790312234174e+00 -1.500993430138645977e+02 0.000000000000000000e+00
-2.306713617493126645e+00 -1.272398547893786869e-02 6.640311024468639189e-01 -2.706406703347621487e+02 0.000000000000000000e+00
-3.325985155615798661e+00 -2.598564983318329968e-01 9.840606607925723726e-01 -1.416555324588464089e+02 0.000000000000000000e+00
-2.219007012238582988e+00 3.873061943232191662e-01 5.422781176308534290e-01 -4.277937955415173406e+02 0.000000000000000000e+00
-3.454149172231681053e+00 -2.934552495411291151e-01 1.234909447600542665e+00 -2.301638375736029047e+02 0.000000000000000000e+00
-3.483813546078053047e+00 -3.967077230447602632e-01 6.596824836342463083e-01 -2.155582915324228281e+02 0.000000000000000000e+00
-2.245933896359825876e+00 9.763922730118248516e-01 3.217185103052866424e-01 -6.369733035657892515e+02 0.000000000000000000e+00
-2.053811862405768185e+00 -3.993487608158665103e-01 1.059392610040079896e+00 -3.686339362008066018e+02 0.000000000000000000e+00
-3.051458097573617856e+00 4.405482045320003870e-01 5.173703560471519802e-01 -4.900096712240466701e+01 0.000000000000000000e+00
-3.089070917822672513e+00 2.587110583863815316e-01 1.093216546019942559e+00 -5.028991647867976411e+01 0.000000000000000000e+00
-2.434646008636502046e+00 1.403360222049361283e-01 1.411919853033873240e+00 -1.539882878365572481e+02 0.000000000000000000e+00
-2.511388739797144609e+00 2.348136583302480873e-01 8.213624777027357382e-01 -1.664225989348637995e+02 0.000000000000000000e+00
-3.243335677283903706e+00 5.272947206803235698e-01 1.346785885761824453e+00 -7.767835378148649284e+01 0.000000000000000000e+00
-2.652963491959194453e+00 -1.754198809803736436e-01 8.646073089910522036e-01 -7.689007469548585050e+01 0.000000000000000000e+00
-2.057697392920043278e+00 5.799093244509002654e-01 9.206279599780270440e-02 -7.572115056063805696e+02 0.000000000000000000e+00
-3.213408691763658620e+00 8.893721417806823570e-01 8.963977741568129876e-01 -5.354894205663440943e+01 0.000000000000000000e+00
-2.198790526237825560e+00 8.826657358956082611e-01 1.461689593061734627e+00 -4.094288095814779922e+02 0.000000000000000000e+00
-2.360821792940844155e+00 1.459213324798362410e-01 1.130903034690659892e+00 -2.138462613464021445e+02 0.000000000000000000e+00
-2.130491970745400199e+00 3.410285022275525990e-01 7.972925282113831891e-01 -4.572409298913912039e+02 0.000000000000000000e+00
-3.493086500620163015e+00 -4.285913804311358710e-02 1.152945749831968958e-01 -1.446386255494725788e+02 0.000000000000000000e+00
-2.129197724944743797e+00 -4.211277766654653032e-02 3.863728754035594681e-01 -4.406038502023367300e+02 0.000000000000000000e+00
-2.366196609292356534e+00 3.641599818780751896e-01 5.605140811637521203e-01 -3.019429495287602094e+02 0.000000000000000000e+00
-3.429930484929695655e+00 1.356753924182586557e-01 3.102542586510049771e-01 -1.154029367666676364e+02 0.000000000000000000e+00
-2.619299516506069292e+00 7.288255016098184047e-01 1.462312295373991988e+00 -1.215205338199467349e+02 0.000000000000000000e+00
-2.441470250519903740e+00 3.160819688755047707e-01 4.099451895316814642e-01 -2.609141611720846186e+02 0.000000000000000000e+00
-3.118786322162580227e+00 3.921515994343553468e-01 4.906300387150247522e-01 -4.782220652547608353e+01 0.000000000000000000e+00
-2.138088758577156412e+00 6.268883084918048798e-01 1.336697450814839261e+00 -4.299813567490435275e+02 0.000000000000000000e+00
-3.149008302881288746e+00 6.410366998841796615e-01 4.615110920177729614e-01 -5.275646321793755789e+01 0.000000000000000000e+00
-2.516350639345499296e+00 5.023813708097031316e-01 1.986934708102811586e-01 -2.782363817840416118e+02 0.000000000000000000e+00
-2.022358806972885059e+00 7.567689927221535884e-01 1.041934954269869484e+00 -6.231594059309117029e+02 0.000000000000000000e+00
-3.304978385655749307e+00 3.729749162221359104e-01 8.490796923234741334e-01 -8.399676359535584425e+01 0.000000000000000000e+00
-2.582395527042931516e+00 3.398800984101580935e-01 1.449853263826675009e+00 -1.054345917482163202e+02 0.000000000000000000e+00
-3.248265987762523732e+00 1.218317555643782246e-01 7.946042758188345267e-01 -7.914112018724077302e+01 0.000000000000000000e+00
-2.365392397790779366e+00 7.362041354938451132e-01 1.421365032538087769e+00 -2.613033632058574653e+02 0.000000000000000000e+00
-3.207443675172366060e+00 7.310573934882236280e-01 3.714780504598321209e-01 -5.709387102596641483e+01 0.000000000000000000e+00
-2.250539007458990159e+00 4.078185621002561878e-01 4.369281292035663844e-01 -4.226186802060244077e+02 0.000000000000000000e+00
-3.003695266926820207e+00 1.158324743794049705e-01 1.089493554976925571e+00 -4.424426001899933425e+01 0.000000000000000000e+00
-2.315039547303093137e+00 -9.722711054694405108e-02 8.305296762687778278e-01 -2.383388871817396648e+02 0.000000000000000000e+00
-3.479509746630039757e+00 7.233524940050614638e-02 1.220002535814479483e+00 -2.060696618410824215e+02 0.000000000000000000e+00
-2.133015524808380192e+00 2.424409864647976698e-01 3.574025972410849183e-02 -5.696259813288876330e+02 0.000000000000000000e+00
-2.652338552456185550e+00 6.755104887173699613e-01 6.016603336131001178e-01 -1.743831924359531627e+02 0.000000000000000000e+00
-2.976092760223203904e+00 8.734130611714563397e-01 5.427448251648495647e-01 -8.567347238333775294e+01 0.000000000000000000e+00
-2.118996299817777818e+00 -3.037824754620618850e-02 1.137357416986441550e+00 -3.595806541056966239e+02 0.000000000000000000e+00
-3.366916035246140915e+00 -3.390957830184806454e-01 3.663649468843659385e-01 -1.303814389318330313e+02 0.000000000000000000e+00
-2.973410374149222157e+00 2.414108514416429818e-01 4.251851151234534720e-01 -5.042809473994304170e+01 0.000000000000000000e+00
-3.070182776429100535e+00 8.268393079634884790e-01 1.228002491266830143e+00 -4.619079103534924258e+01 0.000000000000000000e+00
-2.898702001415176976e+00 8.679779635032248697e-01 3.999778412107594661e-01 -1.215927157377787751e+02 0.000000000000000000e+00
-3.170830197117305627e+00 1.337843736501082015e-01 3.171372235362047709e-01 -5.195185710867868778e+01 0.000000000000000000e+00
-2.328118612746135518e+00 -1.566307643654259452e-01 8.426018444370289018e-01 -2.221834266623858127e+02 0.000000000000000000e+00
-3.203229172383061485e+00 3.520481364700982496e-01 9.708831446702663737e-01 -6.396888319546469148e+01 0.000000000000000000e+00
-2.863601255267341550e+00 9.178420560203370826e-02 1.349761993810587146e+00 -4.276288919514259845e+01 0.000000000000000000e+00
-2.611100410752411172e+00 8.575764884125957055e-01 1.030084530860563147e-01 -3.265012965522487889e+02 0.000000000000000000e+00
-2.026749354001935899e+00 5.650465390411869571e-01 5.139059635883180821e-01 -6.751132185320752797e+02 0.000000000000000000e+00
-2.776220620289440166e+00 3.885995359351062661e-01 8.471911302962067403e-01 -7.749149810960864215e+01 0.000000000000000000e+00
-2.170038524557666992e+00 -3.581704794129905167e-01 6.437013454033264637e-01 -3.225802870387912549e+02 0.000000000000000000e+00
-3.263921260334170071e+00 6.402480420941615569e-02 1.318950321946819493e+00 -1.100286361155147574e+02 0.000000000000000000e+00
-3.168856372908615882e+00 9.264165452622388219e-01 6.603488979952935045e-01 -5.677250932457955201e+01 0.000000000000000000e+00
-3.325942644091013811e+00 6.724641746751103266e-01 1.113889381146641266e+00 -8.425032269170216637e+01 0.000000000000000000e+00
-2.556111682438841903e+00 5.137825488369008875e-01 2.558300575263465770e-01 -2.456593559535032227e+02 0.000000000000000000e+00
-3.269967021531889451e+00 -1.149098417594442562e-01 8.524377257470064917e-01 -1.018982818585626262e+02 0.000000000000000000e+00
-3.194104954274322505e+00 5.417355991793920689e-01 1.103493083503725547e+00 -5.917648129567860593e+01 0.000000000000000000e+00
-2.909617065536642677e+00 8.556904393248640495e-02 9.994817012987020632e-01 -4.280770630927026588e+01 0.000000000000000000e+00
-2.389669584974460914e+00 4.334800318734318703e-01 6.157612128995142431e-01 -2.904842184504409488e+02 0.000000000000000000e+00
-3.036773160162240970e+00 3.371812112749957846e-01 6.142437820717453478e-01 -4.571169276311901086e+01 0.000000000000000000e+00
-2.673009890644359565e+00 7.943727915278000484e-01 1.451356460187106512e+00 -1.075750716678117840e+02 0.000000000000000000e+00
-2.726310103226377457e+00 2.607236001194428998e-01 8.338449802197509531e-01 -8.323310084640272066e+01 0.000000000000000000e+00
-3.037007044578748260e+00 2.767036694105050598e-01 1.051662972536420604e+00 -4.466734718102690493e+01 0.000000000000000000e+00
-3.486940935794348384e+00 5.687041123093612427e-01 1.032930157137526228e+00 -1.471453178848736627e+02 0.000000000000000000e+00
-3.415051306716237356e+00 -1.269927562862499526e-01 1.328607391374620139e+00 -1.970273926937321676e+02 0.000000000000000000e+00
-3.129482389827398237e+00 3.627274106781611107e-02 1.223635065360587859e+00 -6.736013307082083656e+01 0.000000000000000000e+00
-2.225271057795201735e+00 7.625896099446716203e-02 1.079563058271071130e+00 -2.990667797660674410e+02 0.000000000000000000e+00
-3.162882310255179519e+00 -4.489133860962400968e-01 7.974637542636362486e-01 -8.415466496196452795e+01 0.000000000000000000e+00
-3.122217975521632827e+00 3.019300376537519259e-01 3.536160683895864798e-01 -4.801386953962005322e+01 0.000000000000000000e+00
-2.931115034441796219e+00 8.347404537226928989e-01 8.245620653733867211e-01 -7.360789719751878124e+01 0.000000000000000000e+00
-2.126725421297040786e+00 6.381019603042416000e-01 4.973703019706166017e-02 -7.136799430791515988e+02 0.000000000000000000e+00
-2.708949408446081009e+00 6.658286962229836847e-02 9.080097912334537114e-01 -7.320354641022547071e+01 0.000000000000000000e+00
-3.434316545388696351e+00 2.083995857944764829e-02 1.103955354673324507e+00 -1.778212769315850892e+02 0.000000000000000000e+00
-2.436391177762297744e+00 4.819760484564242775e-01 1.302143616145401417e+00 -1.952551447591022509e+02 0.000000000000000000e+00
-3.146968620721702248e+00 4.399379958484606612e-01 7.774353922200754052e-01 -4.989075312644830973e+01 0.000000000000000000e+00
-3.287875151817741148e+00 -2.004407094022580549e-01 5.320459333710225724e-02 -7.882028578213643755e+01 0.000000000000000000e+00
-2.047372596867965910e+00 -4.439268505989590885e-01 1.133670994701089008e+00 -3.612041118010699279e+02 0.000000000000000000e+00
-3.390926291745566701e+00 8.938116417566358551e-01 1.059774019148520097e+00 -8.857244234411965067e+01 0.000000000000000000e+00
-2.490336881632663868e+00 -1.918963491581057723e-01 3.181513099914889398e-01 -1.697128689075014165e+02 0.000000000000000000e+00
-3.020009158904313651e+00 1.232367300422991807e-01 2.852068489656855443e-01 -4.670673646494976339e+01 0.000000000000000000e+00
-2.452503382062769077e+00 -2.343715493546062456e-01 9.208424728193214115e-01 -1.430254833498072742e+02 0.000000000000000000e+00
-2.925047451815529165e+00 -3.831124491314008562e-03 1.259268462810358535e+00 -4.241768109400558018e+01 0.000000000000000000e+00
-2.331622872617502118e+00 1.496872181704701210e-01 5.268050004805828745e-01 -2.934883420841445627e+02 0.000000000000000000e+00
-2.061675008059570047e+00 -1.133916247890749546e-01 3.391189354356948238e-01 -4.959642988623821225e+02 0.000000000000000000e+00
-3.102825792891854562e+00 7.076889635862608774e-01 7.090607690622943715e-02 -7.985412501263698459e+01 0.000000000000000000e+00
-3.472878915486442342e+00 3.409018356175222975e-01 3.911718054113123011e-01 -1.204637993604191877e+02 0.000000000000000000e+00
-2.556931289582498490e+00 3.712692354381122439e-01 1.402847270939355795e-01 -2.340374599612006818e+02 0.000000000000000000e+00
-3.165818599196154715e+00 8.499621548098592605e-01 1.250153685294887795e+00 -5.111697490480215578e+01 0.000000000000000000e+00
-2.605791353370213947e+00 6.601566149658690819e-01 1.645386246214300963e-01 -2.615023475863441718e+02 0.000000000000000000e+00
-2.295319687800461583e+00 -4.425537006999057388e-01 1.241089894493540680e+00 -1.859226381314623495e+02 0.000000000000000000e+00
-3.161974860471920667e+00 -3.789328832255169366e-01 6.795510775877439125e-01 -7.617945942192520192e+01 0.000000000000000000e+00
-3.305097551636150044e+00 -2.048871258791376548e-01 1.124479683733674573e+00 -1.359360207432218033e+02 0.000000000000000000e+00
-3.019864143476936214e+00 -1.979680677686216361e-01 1.252988067993219490e+00 -5.476836934192521511e+01 0.000000000000000000e+00
-2.550302963556080993e+00 1.480349247925943357e-01 5.543687434938155967e-01 -1.591167777920813080e+02 0.000000000000000000e+00
-2.992256089030906452e+00 7.316086887282883255e-01 3.902164866166215607e-01 -7.930471158336501958e+01 0.000000000000000000e+00
-2.346895552931020035e+00 -4.196963921824781174e-01 9.886014378893254184e-01 -1.752169874365777105e+02 0.000000000000000000e+00
-2.956238998952019692e+00 9.620680295728475384e-01 1.470031102864121975e+00 -5.114363478088095150e+01 0.000000000000000000e+00
-2.680118923069701786e+00 6.072957034492747208e-02 1.355504763134946611e+00 -6.565624830488607699e+01 0.000000000000000000e+00
-3.414375791176184727e+00 2.225733642710909788e-01 6.731820980822627032e-01 -1.231472039282289757e+02 0.000000000000000000e+00
-3.378218514207421919e+00 6.838458993364155969e-01 7.500438124479537061e-01 -8.421200576617175670e+01 0.000000000000000000e+00
-3.218625431212393639e+00 8.166324050585561656e-01 1.287655494462358607e+00 -5.937918975578681824e+01 0.000000000000000000e+00
-2.488070317147169863e+00 4.546351717704852358e-01 3.236291508788943783e-01 -2.677504437339500214e+02 0.000000000000000000e+00
-2.922566110957085517e+00 2.426988667752250362e-01 1.349028555014460062e+00 -4.221753302876535230e+01 0.000000000000000000e+00
-2.039933857929483008e+00 3.874882279529609508e-01 9.602292525335416329e-01 -5.288647238872074468e+02 0.000000000000000000e+00
-2.622686063476210361e+00 9.880670476958050008e-01 5.253955891601527206e-01 -2.641606322627651480e+02 0.000000000000000000e+00
-2.671962766753328111e+00 1.917555237695812154e-01 1.408004225718564761e+00 -7.153984027194414352e+01 0.000000000000000000e+00
-2.666824342931894076e+00 4.711818866798928584e-01 5.798512966627640264e-01 -1.414736860820556785e+02 0.000000000000000000e+00
